#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,Spotify Track Img,Song Preview
63,padre nostro,ven y mira,7,87,,,padre nostro,2/16/2023,3:34,47,78,1,21,25,10,10,-10,D Major,4,4/4/2023,5hXplGtxDAFMdH9LEdYLAu,ERiZO,10B,https://p.scdn.co/mp3-preview/21ac4f70712ab38072d508f95602c05297095d9d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518abc92ee9ba1ab81cdc589f3
64,Younger & Dumber,Indigo De Souza,45,144,"asheville indie, bubblegrunge, indie pop","Folk/Acoustic, Rock, Pop",Younger & Dumber,2/8/2023,4:39,47,19,67,0,15,0,10,-11,A Major,4,4/4/2023,0EWHn0McVO8Ewbkqvh53AD,Saddle Creek,11B,https://p.scdn.co/mp3-preview/dc320145517e6e5bccf6434838cbac84088992b9?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851aee3fdc6340ba2264128e84c
65,Bang Bang,Momma,42,120,"bubblegrunge, indie rock, small room",Rock,Bang Bang,3/1/2023,2:52,61,82,2,18,77,0,10,-6,G Minor,4,4/5/2023,2qmX2TUphBTmXVHx8nbURD,Lucky Number,6A,https://p.scdn.co/mp3-preview/f1b720e44bdd5d739f1b0152b8c00599634a91f6?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513e18b8fe641b50a38896fdc7
66,Thin Air,"Tanukichan,Enumclaw",27,98,"oakland indie, nu gaze, seattle indie",Rock,GIZMO,3/3/2023,3:34,35,78,0,20,13,0,20,-6,A Major,4,4/6/2023,2mNejMHMU5WJOStVi6iElv,Company Records,11B,https://p.scdn.co/mp3-preview/b401cfd7f96165ae62e357bed42401883a006211?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851eac6fc3ffdab9ac84b43f63d
67,Chasing Rainbows,Rose City Band,18,102,"cascadia psych, neo-psychedelic","Hip Hop, Folk/Acoustic",Chasing Rainbows,1/31/2023,4:51,55,51,18,38,37,0,10,-9,C Major,4,4/7/2023,0ao9N1mBCGgB2kaGCxWfS4,Thrill Jockey,8B,https://p.scdn.co/mp3-preview/15725965a8e33c7fd1da1e168b66e2940e169ef5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519e4220201466739e0de68d43
68,Then It Hits You,Outside,0,138,acid jazz,Jazz,Then It Hits You,2/8/2023,3:29,38,69,9,0,18,0,30,-7,D Minor,4,4/10/2023,5jjeLEbzjcbRlJL7qegZka,Dorado Records,7A,,https://i.scdn.co/image/ab67616d00004851a5b89ab17945d8abce6cf951
69,Reeling,Say She She,0,117,,,Reeling,3/15/2023,3:42,53,68,13,1,91,0,20,-7,C♯/D♭ Major,4,4/11/2023,2u8jFn6JQSsTRsPdRtpAvH,Karma Chief Records,3B,,https://i.scdn.co/image/ab67616d0000485109ac7f08f0a18e8b29de3f21
70,Falling In Love,"System Olympia,P Nut",39,100,trap queen,R&B,New Erotica Collection,2/18/2023,4:38,69,59,0,9,76,0,0,-9,F Minor,4,4/12/2023,7fKq21RU9VGewOBaieQGbJ,Okay Nature,4A,https://p.scdn.co/mp3-preview/2ea2674b0a78c2e16fe3ebf5e5b70cb7b7b9c262?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851cee53418302b28add6559ae5
71,Swallowed Whole,Es,6,104,,,Fantasy,4/7/2023,2:02,49,84,0,88,52,0,10,-7,C Minor,4,4/13/2023,4L78EglvSAyOSzu3zt1T4z,Upset The Rhythm,5A,https://p.scdn.co/mp3-preview/406cf4efb47f8fa37013d9abbdbdeabfd94891e7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ddd046f0cd60c028c5aeadd8
72,Beat Drop,"Jarv Dee,Bad Colours",31,120,"seattle hip hop, ",Hip Hop,Beat Drop,3/17/2023,4:14,89,60,1,2,93,20,0,-9,A#/B♭ Minor,4,4/14/2023,10DLpyqHKLi9txUHPZjkhF,MOOR LIFE,3A,https://p.scdn.co/mp3-preview/09d33b258a0d023399369f2a1c7151e0e30b458b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048517daa7b78a8fdcaf4e78ca348
73,Contenida,Lucrecia Dalt,24,81,"electra, spectra",Pop,¡Ay!,10/14/2022,4:31,43,43,59,7,24,0,10,-12,D#/E♭ Major,4,4/17/2023,0SFFoFz2bvkTQmLkw2Z58G,RVNG Intl.,5B,https://p.scdn.co/mp3-preview/4346ea6346431edf1d09d6deb121f80d1763e6b0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ddf7703254e235294a0e2c12
74,Niña Soñando,Verde Prato,15,182,,,Niña Soñando,2/10/2023,5:05,67,25,28,78,42,0,0,-18,E Minor,4,4/18/2023,1bs3FAQ3tPH91cOVowHT8N,Plan B Rec,9A,https://p.scdn.co/mp3-preview/a894b97a78b70c1ef90e0a3e505f11634d6e4bb5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519e2d558376e6ad3573a97207
75,Make It Happen,Tramhaus,33,105,dutch indie,Folk/Acoustic,Make It Happen,6/28/2022,3:33,84,52,32,75,84,0,0,-9,E Minor,4,4/19/2023,2CvUrHGGis1ihsQ5Jr14C7,Subroutine Records,9A,https://p.scdn.co/mp3-preview/09e8b201c27813d82569166b950c7206914fd168?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510e47899a21b547065178d281
76,No Reception,"Daníel Hjálmtýsson,Aðalbjörn Tryggvason",5,120,,,No Reception,10/14/2022,3:56,45,62,1,0,19,0,50,-8,A Minor,4,4/20/2023,6DiKu5d287PhYFFxQOFV85,Daníel Hjálmtýsson,8A,https://p.scdn.co/mp3-preview/a7eb311932052b542084975cae63d5da16106e94?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851157e4b5bd533385fa4f0d7b1
77,Consumerism,Acid Tongue,15,160,seattle indie,Rock,Consumerism,3/7/2023,3:38,43,98,0,0,56,10,0,-4,F Minor,4,4/21/2023,6OeVrlv6eTlGzPYXEcx7Hz,Acid Tongue,4A,https://p.scdn.co/mp3-preview/19b2d3c1dddc2720ef61f3a8f0c187329c495ac4?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516a45bba503ba26ef4e40a6b6
78,Farasha فراشة,"Alsarah,Sufyvn,Flippter",16,176,"sudanese pop, african electronic, african experimental, gulf hip hop, sudanese hip hop","Electronic, New age, Hip Hop, Pop",Farasha فراشة,1/31/2023,3:52,57,75,1,0,36,20,10,-7,A Major,4,4/24/2023,4F731VYNl7sOZ3dwdZZsTV,Alsarah Productions,11B,https://p.scdn.co/mp3-preview/c6d15aea5d817b47ca5faa77c3285488b147a01a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d1c60d9aa5afab7362d1bb9a
79,Yete Apor,"Pure Akan,Efya",9,112,"ghanaian hip hop, ghanaian alternative","World/Traditional, Hip Hop",Yete Apor,1/5/2023,3:30,70,70,69,1,16,20,30,-5,A Minor,4,4/25/2023,1I7oLze6RuncAfaUFoSFbR,A-Level Music,8A,https://p.scdn.co/mp3-preview/07fa0419c2133fefac3f67deac2d177b7c871e36?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c0d387ae3bda60486ddf64f5
80,Day,Chyle,4,168,,,Majestic Constellations,3/3/2023,3:17,64,69,20,0,87,30,10,-6,G#/A♭ Major,4,4/26/2023,3nO9qBYkRrjEMUkX1jWFBz,Cosmic Aliens Entertainment,4B,https://p.scdn.co/mp3-preview/f9081893652a4f9f3b10768ecc1d97dcceadd724?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485184345a1f732e7e8c304af813
81,Zan Zendegi Azadi (Women Life Freedom),URF Tone,12,92,,,Zan Zendegi Azadi (Women Life Freedom),1/27/2023,3:42,82,54,8,0,50,30,70,-6,B Minor,4,4/27/2023,24IziXJKpHukIsPgW0RkIW,"URF Tone, Inc.",10A,https://p.scdn.co/mp3-preview/bdd0e32a5b86023ed9c1c3c3f07861e7f53e4b28?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485153de28dd24ac20a25c446848
82,Cry Me A River,Mid Century Modern,5,80,,,Stolen Moments,4/25/2023,3:28,66,60,23,2,82,20,10,-11,A#/B♭ Minor,4,4/28/2023,4E2skkQlTu5dBd2Z1tFv5p,MADK Productions,3A,https://p.scdn.co/mp3-preview/e12b5938b52be1368f293ae790b8c83407d20989?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f2e257ee2b68c3d43a3773ef
83,anxious thing,Lionmilk,0,106,,,Intergalactic Warp Terminal 222,3/17/2023,3:42,62,69,79,79,42,0,10,-9,B Major,4,5/1/2023,1HW3tDLKj0yyDvt3uszuSL,Leaving Records,1B,,https://i.scdn.co/image/ab67616d00004851edde304eef2486da26f9ec58
84,Nobody,FiFi Zhang,31,127,,,Nobody,3/3/2023,3:02,75,41,4,48,17,0,40,-9,D Major,4,5/2/2023,0WPSjmMi6MQ31mYhJ97z1L,Gum Studio,10B,https://p.scdn.co/mp3-preview/91369d4b935d05c5785491911c201b91bb87c1ee?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a8758066e8cd3ad250755e0c
85,Calamansi Dreams,"Sendai Era,Clarissa Abadesco",5,144,,,Kalayaan,1/30/2023,3:35,75,48,57,0,51,0,10,-7,F Major,4,5/5/2023,59r2J0qHCLDZ0waTNbXsfi,628404 Records DK,7B,https://p.scdn.co/mp3-preview/b881e3d5472d43319ff0c15f32dc9fd499a4f75f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851632c697720c2fb3ab1328ad1
86,Lay Low,Beach Vacation,0,132,"chill dream pop, dreamo","Pop, Rock",Lay Low,4/7/2023,2:22,52,77,22,91,83,0,10,-10,G#/A♭ Major,4,5/8/2023,1W2jSHDSshu2l5mQL5dmT2,Z tapes,4B,,https://i.scdn.co/image/ab67616d000048517338c46ba658194dd1466011
87,Last Days,HÆLOS,17,130,alternative dance,Rock,Alarms,5/5/2023,5:09,54,49,76,1,19,0,40,-9,G#/A♭ Minor,4,5/9/2023,2If5moN5DWpbiwuvgO2t4r,INDIGO KIN,1A,https://p.scdn.co/mp3-preview/d78ee046c13a839a8451aad66c3c44cd5f8884c0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519a242a971d189132f779e926
88,Happenstance,Shalom,25,110,,,Sublimation,3/10/2023,2:58,67,92,5,1,50,0,10,-5,G Major,4,5/10/2023,4wPz8JndP6OJt6BtSDA9p7,Saddle Creek,9B,https://p.scdn.co/mp3-preview/111733dfb9b4782607da06a3f6ce07f64d545d12?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e70e43e0fad9b67c724b2654
89,Ya Mahla,"Acid Arab,Wael Alkak",40,119,"arab electronic, arab groove, ","Electronic, Pop",٣ (Trois),2/3/2023,6:53,73,56,0,54,31,0,10,-8,A#/B♭ Minor,4,5/11/2023,0eNp661Dw1kEJaiVYI1iR4,Crammed Discs,3A,https://p.scdn.co/mp3-preview/110f63609a1b4d38d94a4f96943b926968779f61?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851110e84c25b1e9f081727f90e
90,Cosmic Television,Of the Heavy Sun,4,138,,,Cosmic Television,1/10/2023,5:22,47,82,0,34,61,0,30,-5,G Major,4,5/12/2023,3bXbvBag5trz3qgWtAluRN,Dingo House Records,9B,https://p.scdn.co/mp3-preview/0f74b87dcac54c90c949952e7f0b79561b968e1f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f7c2a4635b16d926b5e87528
91,Burial,Zanias,24,95,"dark post-punk, dark synthpop, grave wave, minimal wave","Rock, Pop",Chrysalis,5/1/2023,4:08,60,82,33,0,34,0,20,-6,G#/A♭ Minor,4,5/15/2023,5HWOogfRIA4Umrbe2UPGxh,Fleisch Records,1A,https://p.scdn.co/mp3-preview/6694eb0ab3ec73a905a8c5bfedf6ae44ebc72ab1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513095ac4899dc6321e8a3246a
92,Violence,RATPAJAMA,14,130,post-punk brasileiro,New age,The Drunken Lost Tapes,4/1/2023,4:42,58,91,0,1,28,0,10,-8,A Minor,4,5/16/2023,7lUC8pJ844SXZkSGRhC19Q,RATPAJAMA,8A,https://p.scdn.co/mp3-preview/a1bf4d43d570d319690edb526e4bc301db590efc?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c1f98fcb14450a5910727fb4
93,Kurs Valüt,Kurs Valüt,31,130,ukrainian post-punk,,Kurs Valüt,6/25/2021,3:46,69,80,38,91,48,0,10,-11,C Major,4,5/18/2023,5JKZ2Y6aKH2egVyAhTQnUx,No Emb Blanc,8B,https://p.scdn.co/mp3-preview/a2cf640ffc87398cf8c44847d1fd226fa75a697e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851eb65c59bf288104caf305f51
94,Fly To You (feat. Grimes and Dido),"Caroline Polachek,Grimes,Dido",60,161,"art pop, escape room, indie pop, indietronica, canadian electropop, grave wave, metropopolis, neo-synthpop, dance pop, europop, lilith, neo mellow, pop rock","Pop, Folk/Acoustic, Electronic, Rock","Desire, I Want To Turn Into You",2/14/2023,4:05,47,44,11,0,15,0,0,-11,G#/A♭ Major,4,5/22/2023,0RVn3A5FHQ8OgiIxuRkepW,Perpetual Novice,4B,https://p.scdn.co/mp3-preview/84b40215647a290b719eb3f27ec8dfafca2287e0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851de17893c581b6f4fbeba51e1
95,Showgirls,MAN ON MAN,5,160,,,Take It From Me / Hush,5/18/2023,3:17,33,93,0,64,33,0,20,-5,E Minor,4,5/23/2023,1vtCDja52ghTs7RrCPLTXu,Polyvinyl Records,9A,https://p.scdn.co/mp3-preview/53811321bbb091efced4a7bd98fb3b881e989abb?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513bd206aecbfd0e5b6bf4283f
96,A Reprise (That Girl),ĠENN,27,126,uk post-punk revival,Rock,A Reprise (That Girl),4/18/2023,2:08,57,84,11,58,75,0,20,-6,C Major,4,5/24/2023,5ejcvyjRMR3NzhHejdOPEZ,Liminal Collective,8B,https://p.scdn.co/mp3-preview/b5a31bd609ec287a87dc7467236ecc230f3931e4?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515f9bf463fa082d5d2744b47b
97,Tin Man,feeble little horse,29,100,lo-fi indie,Rock,Tin Man,2/27/2023,2:11,55,69,0,2,19,0,10,-8,B Minor,4,5/26/2023,1BYmpDprZGuCfuZolqwuk9,Saddle Creek,10A,https://p.scdn.co/mp3-preview/b03507475b2fbf16337313bb9df5764e7d4aa910?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485137bbaaac4175f1b0884a3839
98,Right Hook,Corvair,5,132,,,Right Hook,4/21/2023,4:00,53,55,3,35,15,0,10,-10,D Major,4,5/26/2023,5YxmYlLyY6WwyaB0ZT31ke,Paper Walls,10B,https://p.scdn.co/mp3-preview/bef71134c33dec8b0d935ea54440f495303e1096?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516f7de3963048b44e69fd8087
99,Fairground - Saint Etienne Meet Augustin Bousfield At The Top Of Town Mix,"deary,Saint Etienne",7,98,,,Fairground EP,5/5/2023,5:28,61,80,2,4,70,0,30,-9,A Major,4,5/29/2023,0b5pka4ThNJgAV6n9oGI7K,Sonic Cathedral,11B,https://p.scdn.co/mp3-preview/46914d91e5dc44372389ace50286248417952357?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048512ad59535926c00253a357aec
100,Vento a Favor,Sessa,29,105,nova mpb,Latin,Vento a Favor,2/28/2023,2:41,57,62,86,90,79,0,10,-11,E Minor,4,5/30/2023,0duXjeiDlg3zqhXCNvRyGa,Mexican Summer,9A,https://p.scdn.co/mp3-preview/529989fcc928bf0f6e4c095d121f9d17cab93f6b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485146ae7e55ded88ee94bbd59f3
101,Demon 01,mui zyu,14,100,modern indie pop,Pop,Rotten Bun for an Eggless Century,2/24/2023,3:34,45,30,61,90,7,0,10,-13,C Major,4,5/31/2023,58l9LIFCByy2fpAPMIypK8,Father/Daughter Records,8B,https://p.scdn.co/mp3-preview/7013408d898b4e080194a7238d2163d87841d88f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485194f5aa3011fe7cdc80f93466
102,Dreamer,Nabihah Iqbal,33,135,uk alternative pop,Pop,Dreamer,4/13/2023,3:53,44,84,1,60,42,0,10,-6,E Major,4,6/1/2023,4VwxfY2vOzrf0LXb4HFEvk,Ninja Tune,12B,https://p.scdn.co/mp3-preview/36dc1d34fc5f052122ab99fd7319a71a8776e279?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d2071ad0e9fc1bb5998fb2ad
103,Taliesin Grid,Telehealth,8,142,american post-punk,Rock,Taliesin Grid,1/20/2023,4:52,76,85,59,48,78,0,10,-9,C♯/D♭ Major,4,6/2/2023,5z2MfA40Kuc2Z2f3s1gbPU,Very Famous,3B,https://p.scdn.co/mp3-preview/f47745f46c3bd382a9d194e029c19fafec5333a9?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851569f8f68e2f0401879ab1eb9
104,Somebody,CIEL,0,136,,,Somebody,4/5/2023,1:44,61,70,9,4,46,0,20,-7,D Major,4,6/5/2023,2PQaRo2nMogQBsP0SopQjP,Jazz Life,10B,,https://i.scdn.co/image/ab67616d0000485120b3f1f4527287be216d4a80
105,Life's Too Fast to Feel,Ooh La La,9,124,,,Life's Too Fast to Feel,4/18/2023,4:32,55,76,1,0,48,0,10,-5,B Major,4,6/6/2023,5NdNGVIPvyeoYRfa4KQTXI,Ooh La La,1B,https://p.scdn.co/mp3-preview/c56f647d23fc2b01c159cc7d20bc6a8b8028a660?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d3056fb69524777893d8b1b3
106,Bunny Rainbow Revolution - Live,Hallelujah Lilly,7,115,,,Bunny Rainbow Revolution (Live),3/21/2023,4:33,68,16,95,0,5,0,0,-10,G Minor,4,6/7/2023,2eh4OeSGwqhxHYHBWSLPy1,Rainbow Umbrella,6A,https://p.scdn.co/mp3-preview/c550dae5a42ce7986cd954cca56c15f811cf926b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ee07f42f1b7d7ba2bc855bd7
107,So Clear,Miya Folick,36,106,"indie pop, la indie",Pop,ROACH,5/26/2023,3:32,70,64,8,0,27,0,10,-9,A#/B♭ Major,4,6/8/2023,4wSGUMp8j3IQvTgoryEQG7,Nettwerk Music Group,6B,https://p.scdn.co/mp3-preview/5bf747b92468bcdfec115882c425ba64582e6426?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d5900d54082056e281681bd3
108,New Mexico,La Fonda,4,128,,,We Are Infinite,4/7/2023,3:46,70,54,1,0,70,0,20,-8,B Major,4,6/9/2023,6Bsmt8EY4NKJq7w9B0yYd1,La Fonda,1B,,https://i.scdn.co/image/ab67616d000048516f093b992f849dffde94a482
109,Can We Do This?,"Speakers Corner Quartet,Kwake Bass,Raven Bush,Peter Bennie,Biscuit,Sampha",30,91,"alternative r&b, indie soul",R&B,Can We Do This?,2/15/2023,2:57,66,39,72,1,46,0,10,-8,G Minor,4,6/12/2023,5Tanr4u1BgG8I1Qth9o66M,OTIH Records,6A,https://p.scdn.co/mp3-preview/1af08d736d60af0a238a2b2d7d69c641701b27a5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851984caa1444c2a381dbda0c31
110,Sera,dragonchild,10,104,,,dragonchild,4/21/2023,2:42,62,79,4,82,36,0,10,-8,E Minor,4,6/13/2023,5pfJR6k64nxDn09vTqeRWS,FPE Records,9A,https://p.scdn.co/mp3-preview/577c20f627179e2d2c4665580d780ecc677332f1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485151f77b05dc3549a966c17163
111,Wheels Fall Off,"SoulChef,Uptown Swuite",15,92,"ambeat, ",Hip Hop,LUA,5/22/2023,3:46,76,88,8,0,90,20,20,-5,D Major,4,6/14/2023,5p25SRVNEFhZhtOzxGZYLU,SoulSwuite Music,10B,https://p.scdn.co/mp3-preview/35add3ad7a33dcaca952a132c48707928a072e83?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d87f0e8034bdc7a241551e9c
112,Memory,"Witch Prophet,Begonia",15,120,"multidisciplinary, manitoba indie","Folk/Acoustic, Pop",Gateway Experience,5/1/2023,2:40,83,46,72,0,53,0,10,-8,B Minor,4,6/15/2023,47p1qE1oZ8gse3ml8xZ3iA,Heart Lake Records Inc.,10A,https://p.scdn.co/mp3-preview/affe3f199695449c11895ec9e8c7c106c8fc891d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516722c3b32da3db95721cf450
113,clair des antilles,Day Soul Exquisite,6,91,,,clair des antilles,2/17/2023,4:45,51,54,21,1,19,0,10,-9,A Minor,4,6/18/2023,1PeCROstyBnnxrL7HEDq1p,La fem records,8A,https://p.scdn.co/mp3-preview/9925bfa0a7e81ac7e584df2dfadaa2dedafe4928?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f260a2440e3e5b18ca2c2d8f
114,Big and Kind,NONBINARY GIRLFRIEND,25,157,,,BIG AND KIND,2/14/2023,4:18,31,80,3,0,28,0,40,-6,D Major,4,6/19/2023,5MhYWXcl9CoyWSZ8QhTAdB,4478789 Records DK2,10B,https://p.scdn.co/mp3-preview/9e267f2c29b36886c370be96c341860ec7a91980?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485116d1a128d7309909124362c4
115,The Clutch,Palehound,30,156,"boston indie, boston rock, bubblegrunge, indie punk, new england emo",Rock,The Clutch,4/25/2023,3:10,25,96,11,0,36,10,30,-2,A#/B♭ Major,4,6/20/2023,5Xm5b2ORltrEHCgiqptGPb,Polyvinyl Records,6B,https://p.scdn.co/mp3-preview/d7e6e52b53b031dd9bd90aaba580837ec95cf0c5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485182d74eaf9e2690d144b60556
116,My Own Dead,Black Ends,13,134,seattle indie,Rock,My Own Dead / Song for a Sickhead,3/31/2023,2:45,20,81,1,1,21,0,0,-7,A#/B♭ Minor,4,6/21/2023,6jSdAN9WO56jiN38YKwJR1,N/A,3A,https://p.scdn.co/mp3-preview/99cf9494e4d4c81261fa105edf4998defaee902f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485122399b93ba763d4d8e33f4b1
117,Can I Talk My Shit?,Vagabon,27,124,"art pop, indie pop",Pop,Can I Talk My Shit?,6/15/2023,3:25,77,55,48,0,70,0,0,-6,A#/B♭ Minor,4,6/22/2023,52qozr06OygMerkZTWPQzL,Nonesuch,3A,,https://i.scdn.co/image/ab67616d0000485181408f0ce184be899fea0dc2
