#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,"Spotify Track Img","Song Preview"
169,"Schuster","Blackpool Astronomy",0,108,"american shoegaze","Rock","The Secret Language of a Nervous Breakdown",2019-07-09,04:29,40,76,0,15,41,0,10,-9,D Major,3,2019-08-30,0LIlloqcyTFHzIBECuvhMO,"584894 Records DK",10B,https://p.scdn.co/mp3-preview/ddff587347c77ea92639d8902f3bbd2713c8f93a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514bf0c5b9f5f28ca1b1944b3c
170,"I Drive","Lower Dens",10,122,"baltimore indie, chillwave, noise pop, nu gaze, transpop","Rock, Pop","I Drive",2019-07-09,03:49,56,79,1,0,11,0,10,-6,G Major,4,2019-09-03,7mAdQNbJ2YxD0JDlq8lvmC,"Ribbon Music",9B,https://p.scdn.co/mp3-preview/05f64305377441dbe26b869917f8e2dc3be98f66?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851be09fc1758157cebcc361f95
171,"All Mirrors","Angel Olsen",0,105,"alternative americana, art pop, chamber pop, countrygaze, dream pop, experimental pop, indie pop, indie rock, noise pop, singer-songwriter","Folk/Acoustic, Pop, Rock","All Mirrors",2019-07-31,04:42,43,69,0,0,23,0,10,-7,G Minor,4,2019-09-03,4ZQdynvfiayhdoq5lcuCQ1,"Jagjaguwar",6A,,https://i.scdn.co/image/ab67616d00004851311fde13589cfdd4c80360ff
172,"Let Me Go","SAULT",57,120,"indie soul, pop soul","R&B","5",2019-05-05,03:13,61,74,0,5,59,0,40,-8,G Major,4,2019-09-04,5fzUKYfATEqxDmRWfbikAm,"Forever Living Originals",9B,https://p.scdn.co/mp3-preview/2e58bfe6c7ff728bf003f3669c68da00519c7eeb?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485130b7c883e2f389dfa0cbd788
173,"Heaven","Juliper Sky",9,158,"dreamgaze","Rock","Heaven",2019-07-26,03:51,27,71,0,19,22,0,0,-8,G Minor,4,2019-09-05,3Gl4MdpwVhA3G7XXBHdJG9,"1355321 Records DK2",6A,https://p.scdn.co/mp3-preview/1bc8f9161fd7f4aa63a538f66e32168250b5ea00?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e6f52dcf4efb92d1537f5cdb
174,"Holy Moly","Chris Staples",0,120,"stomp and flutter","Folk/Acoustic","Holy Moly",2019-06-28,02:35,76,62,1,35,97,0,0,-7,G Major,4,2019-09-06,34ssU0maaqWb2TACW92hn5,"Barsuk Records",9B,,https://i.scdn.co/image/ab67616d00004851434c801576ddcc5db9640b05
175,"Arluck","Russian Circles",36,85,"american post-rock, instrumental post-rock, instrumental rock, post-metal, post-rock, sludge metal","Rock, Metal","Blood Year",2019-08-02,06:33,30,67,0,81,24,0,10,-7,E Minor,4,2019-09-09,0aOsJ0gpHm7cfG2AMaBX1g,"Sargent House",9A,https://p.scdn.co/mp3-preview/f3cf480f71823de8c0a779d6bfc817c5073a0ac8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485102c18c4133556edd24fed53a
176,"Take My Mind","Guards",0,132,"","","Modern Hymns",2019-05-22,03:27,68,93,14,0,96,0,10,-5,A Major,4,2019-09-10,5JkKjjqTWVKOC4iuuvRKfW,"Apocalypse Music Group",11B,,https://i.scdn.co/image/ab67616d00004851b29b474f3c71d6db13fa2c06
177,"Skin Game","DIIV",0,125,"brooklyn indie, dream pop, dreamo, indie rock, indie surf, modern dream pop, neo-psychedelic, nu gaze, shoegaze","Rock, Pop, Folk/Acoustic","Skin Game",2019-07-24,04:25,48,75,0,81,40,0,10,-6,F#/G♭ Minor,4,2019-09-11,2Paii6qKa1C0AKWLFnruFy,"Captured Tracks",11A,,https://i.scdn.co/image/ab67616d00004851c81f8a317099ccbecc0859e3
178,"Electrian","DJ Seinfeld",0,131,"lo-fi house","Electronic","Galazy EP",2019-05-17,06:52,67,58,0,85,38,0,10,-6,F#/G♭ Major,4,2019-09-12,6351qyccfDeVbjSgIR7Yvq,"Young Ethics",2B,,https://i.scdn.co/image/ab67616d00004851edfa754abfb1dba2eddbc882
179,"Can't Tell Me No","Summer Cannibals",0,180,"bubblegrunge, indie punk, portland indie","Rock","Can't Tell Me No",2019-06-28,03:44,47,75,0,1,64,0,0,-7,E Minor,4,2019-09-15,2egifl0R1pgzoryOJP3QNi,"Tiny Engines",9A,,https://i.scdn.co/image/ab67616d000048515166785a5d4b568eb0130de0
180,"Té de Malvón","La Bruja de Texcoco",31,100,"mexican indie, musica mexiquense, nuevo folklore mexicano","Latin","De Brujas, Peteneras y Chachalacas",2019-04-12,06:37,60,64,61,1,76,40,30,-8,A Minor,4,2019-09-16,3BYSoeWlqUgIwfY77C8VgE,"La Bruja de Texcoco",8A,https://p.scdn.co/mp3-preview/07a7737afd4efc74b3ac01d640cbc764e14964c9?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485107616bb6db58d136f1736874
181,"La Noche Total","Belafonte Sensacional",32,79,"mexican indie, mexican rock","Latin, Rock","La Noche Total",2019-02-15,03:06,64,73,17,78,71,0,30,-10,E Major,4,2019-09-17,4It51G6SktveC9gzWqM9OW,"Belafonte Sensacional",12B,https://p.scdn.co/mp3-preview/ab772b0f07d18b4e42e651619de2e8a8478cd878?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b6ebf168043e7b5050ee24d9
182,"Básica (feat. The Tbd)","Luisa Almaguer,The TBD",19,99,"indie triste, ","Latin","Mataronomatar",2019-02-22,03:07,66,56,4,0,55,0,10,-6,F#/G♭ Minor,4,2019-09-18,2BmVj9QiXUomT23b2y3aCl,"Luisa Almaguer",11A,https://p.scdn.co/mp3-preview/2cfec29f304497a254ef07c4fbaf7504669b2150?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513b7151ddfdae8642f0064650
183,"Asco","San Pedro el Cortez",13,193,"mexican rock, psicodelia mexicana, tijuana indie","Rock, Latin","Un Poco Más de Luz",2017-09-07,02:42,22,98,0,0,60,0,30,-7,C Major,4,2019-09-19,1cHLMNlKFPD9htbpPFZv2e,"Erizo Records / Discos Intolerancia",8B,https://p.scdn.co/mp3-preview/07c393a35b36b6f9683dcd44f4242aad4f32319e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511603bb2a78758847b9d21e1f
184,"Flor de Oro","Orquestra Pacifico Tropical",2,170,"tropical alternativo","Latin","El Tren",2018-04-07,03:06,30,91,6,38,70,0,0,-4,A Minor,4,2019-09-20,2tTZ30Y47onTYDssqpOBm4,"Orquestra Pacifico Tropical",8A,https://p.scdn.co/mp3-preview/e12f6ea56faa1a17fe0c9ac4c6599526c94d170b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f4c6ae257449efc86e98c016
185,"Heavenly","Cigarettes After Sex",25,105,"ambient pop, dream pop, el paso indie, shoegaze","Pop, Country, Rock","Heavenly",2019-08-28,04:48,54,43,63,65,12,0,10,-9,G#/A♭ Major,4,2019-09-23,6dwNcWigdxPUcqfz2zM6GL,"PTKF",4B,,https://i.scdn.co/image/ab67616d00004851b97d7592d933f2c9da26a262
186,"Body","Julia Jacklin",0,85,"chamber pop, countrygaze, indie pop, sydney indie","Pop, Folk/Acoustic, Rock","Crushing",2019-02-22,05:07,81,17,69,1,8,0,10,-12,A Minor,4,2019-09-24,6H06AxfSgs3qnuhbUfMc6z,"Transgressive",8A,,https://i.scdn.co/image/ab67616d0000485184330e4276e1ab30d15e78aa
187,"Show Me","Mikal Cronin",0,77,"garage pop, garage psych, modern power pop, noise pop","Pop, Folk/Acoustic","Show Me",2019-07-31,04:51,47,64,8,0,50,0,10,-6,G#/A♭ Minor,4,2019-09-26,69r92BS4cJJJPPSApE2rZs,"Merge Records",1A,,https://i.scdn.co/image/ab67616d00004851e69334125047c027edfd0b86
188,"Stars Are the Light","Moon Duo",0,110,"neo-kraut, neo-psychedelic","Folk/Acoustic","Stars Are the Light",2019-06-27,04:25,60,99,23,93,67,0,10,-5,G Major,4,2019-09-28,2pCEtTp6Kb26UD4HXtJGct,"Sacred Bones Records",9B,,https://i.scdn.co/image/ab67616d00004851532d294d31898eec0a3e19c7
189,"Red Light","Tei Shi",0,148,"alternative r&b, art pop, escape room, gauze pop, shimmer psych, spectra, vapor pop","R&B, Pop","Red Light",2019-07-18,02:40,69,47,72,0,67,0,0,-7,C♯/D♭ Minor,4,2019-09-30,5AmXK8VkFIp4nT1TpD4gya,"Downtown Records",12A,,https://i.scdn.co/image/ab67616d00004851c7293ab01660f144c7019e6e
190,"Time To Go Home - David Ferguson Mix","Songhoy Blues,David Ferguson",0,88,"malian blues, ","Blues","Time To Go Home",2019-08-28,04:33,60,77,33,1,72,0,10,-8,F Major,4,2019-10-01,7BQRVygwreSBW1IebRjrgV,"Transgressive",7B,,https://i.scdn.co/image/ab67616d00004851d3f153ce1edf1586eb016d53
191,"Four Tries Down","Hater",0,113,"malmo indie","New age","Four Tries Down",2019-08-08,03:46,59,69,0,40,73,0,10,-5,E Minor,4,2019-10-02,3OZCKQKVI5cL2L32y8QhoE,"Fire Records",9A,,https://i.scdn.co/image/ab67616d0000485166205fbe514e4aa4102dd6c9
192,"Nothing is Safe","clipping.",0,126,"escape room, experimental hip hop, industrial hip hop","Pop, Hip Hop","Nothing is Safe",2019-08-14,04:57,92,51,8,5,32,0,0,-8,D Minor,4,2019-10-03,27c82C78XMsMcoCeeVAAF6,"Sub Pop Records",7A,,https://i.scdn.co/image/ab67616d0000485140ae55a202d7c1f9c2779791
193,"Lose Health","Final Body",6,170,"american post-punk","Rock","Nothyng",2019-08-30,05:11,54,56,0,76,30,0,10,-6,A Major,4,2019-10-05,1y8FiF8PSMRwHMMPtMG8Ix,"Final Body",11B,https://p.scdn.co/mp3-preview/cb8ff0554d9864f4d777ee36abd9ed2fec293f55?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048512759f599892605690d59e253
194,"Small Town Kid","Cuffed Up",15,165,"","","Mother / Father + Small Town Kid",2019-07-31,03:27,35,95,0,0,35,10,0,-5,C♯/D♭ Minor,4,2019-10-07,7CMNAKCA8OHHC3s6jC0cjG,"Cuffed Up",12A,https://p.scdn.co/mp3-preview/14a845412378782fd91abdd69bc5bd32204e9633?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485126f0a2048a469c5ffe43628c
195,"Jets","Empty Country",0,118,"countrygaze","Folk/Acoustic","Ultrasound",2019-08-07,03:47,36,41,12,56,7,0,30,-9,C♯/D♭ Major,4,2019-10-08,7uXXAxVvXZH8A0mPKcpQBU,"Tiny Engines",3B,,https://i.scdn.co/image/ab67616d000048511d4ffb3450eb5b9aada99a19
196,"I Dream Guillotine","IDLES",0,119,"bristol indie, crank wave, modern rock","Rock","I Dream Guillotine",2019-08-02,03:56,43,84,0,0,22,0,0,-6,C Major,4,2019-10-09,0JmUlggofDBeEbOYi6iEhv,"Partisan Records",8B,,https://i.scdn.co/image/ab67616d0000485152176a69537c704d12796013
197,"Eat, Sleep, Wake (Nothing But You) - Single Version","Bombay Bicycle Club",0,117,"british indie rock, chamber pop, indie rock, indietronica, modern rock, shimmer pop","Rock, Pop","Eat, Sleep, Wake (Nothing But You)",2019-08-27,03:38,60,82,0,77,29,0,50,-8,C♯/D♭ Minor,4,2019-10-10,30Ih2VLYmGIWameeQeyaDr,"Mmm...Records",12A,,https://i.scdn.co/image/ab67616d0000485139477adfb63dc76ada7bb205
198,"Who You Are","Moon Palace",0,126,"","","Shadowcast",2019-08-23,03:21,46,50,11,71,53,0,10,-11,C Major,4,2019-10-11,1XHMDCjQ5z3viMasOhGQSe,"Moon Palace",8B,https://p.scdn.co/mp3-preview/b331f9b1ec1d3ebd2f1d25e43ed550e6a0c4f9af?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b93b223d9b9e1f1e70f734cd
199,"Lushootseed Is Alive","Calina Lawrence",3,172,"native american hip hop","Hip Hop","Lushootseed Is Alive",2019-08-19,03:09,62,48,28,0,69,60,0,-9,C♯/D♭ Major,3,2019-10-14,7fyyVJeeaZ0kgWDGd1njoo,"Calina Lawrence",3B,https://p.scdn.co/mp3-preview/a99e82aef71d7cbc4944204a3731bf2ff3b3151b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515a683bd33c29ab19f1b054cd
200,"Glad I Found You","Silver Jackson",0,123,"alaska indie","Country","It's Glimmering Now",2012-01-01,02:12,59,47,88,0,57,0,10,-7,A Minor,4,2019-10-15,5EI0JUF7fpKBA5noBLZrOa,"Homeskillet Records",8A,https://p.scdn.co/mp3-preview/85a658491fe799785817c90ced64f048fec21aa9?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510773e0c32f0770724e1ef28f
201,"Cuando Muere una Lengua","Ampersan,Rubén Albarrán",6,107,"nuevo folklore mexicano, merida indie","Latin","Cuando Muere una Lengua",2019-08-09,05:52,48,56,27,1,19,30,10,-10,B Minor,3,2019-10-16,5KtSS8cD5jpjivZusgxSgV,"Ampersan",10A,https://p.scdn.co/mp3-preview/3899f842743b1782459b49e8b4c32fd58dab81b5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485141fd69d3400443623ea833a6
202,"Ode Ni Ire","Afrosideral,Kumar Sublevao-Beat,Nickodemus",0,120,"cuban electronic, bboy, electro jazz, funky breaks, nu jazz","R&B, Electronic, Jazz","El Olimpo de los Orishas",2019-09-13,06:58,89,72,6,0,59,10,10,-8,D Major,4,2019-10-17,7qxPNqZn4HZWd7JCR9QAxZ,"Wonderwheel Recordings",10B,,https://i.scdn.co/image/ab67616d0000485126d329f1c8aa2374aaedbee2
203,"The OG","The Halluci Nation,Black Bear",27,111,"canadian indigenous hip hop, canadian indigenous music, escape room, ottawa rap, ","Hip Hop, Folk/Acoustic, Pop","The OG",2019-07-08,03:31,81,86,3,47,66,20,70,-4,A#/B♭ Minor,4,2019-10-18,4S9lAUqvr4EWhIYSaVAVKj,"Radicalized Records",3A,https://p.scdn.co/mp3-preview/b17060c5b6bca6ac3414390a9c9e7cb38982622e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513e847f7bb502a92dd29b5cac
204,"High Alice","Jenny Hval",0,184,"art pop, electra, norwegian experimental, spectra","Pop, Jazz","The Practice of Love",2019-09-13,04:46,61,91,2,70,71,0,0,-9,C♯/D♭ Minor,4,2019-10-21,1rjcw1ZoJrsYwM2dsW6Oic,"Sacred Bones Records",12A,,https://i.scdn.co/image/ab67616d0000485158a6c966965ae9f8354c6878
205,"Space is the Place","Ezra Collective",50,91,"british jazz, indie soul","Jazz, R&B","You Can't Steal My Joy",2019-04-26,02:34,62,26,72,93,41,0,10,-14,C♯/D♭ Major,4,2019-10-22,38PFECJBX4yGhiHFH9XgYX,"Enter The Jungle",3B,https://p.scdn.co/mp3-preview/5dd9c4107d0dad6716e87f5c6ed3c06ca9920530?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514c6cdbbeac774afd5b9014ef
