#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,Spotify Track Img,Song Preview
149,Meet Me in the Street,Sheer Mag,0,154,"indie punk, indie rock, philly indie",Rock,Need to Feel Your Love,7/14/2017,3:11,59,91,2,90,72,0,60,-5,D Major,4,8/10/2017,162MxecfWmstm59Udyya4S,Sheer Mag LLC,10B,,https://i.scdn.co/image/ab67616d00004851795f90a17bb3459d723d9514
150,Time to Live,Ariel Pink,5,131,"art pop, chamber pop, chillwave, dream pop, experimental pop, hypnagogic pop, la indie, neo-psychedelic, new weird america, noise pop","Pop, Rock, Folk/Acoustic",Time to Live,7/11/2017,5:43,41,86,0,28,29,10,20,-7,D Major,4,8/14/2017,4yrrakpoD8bTNCazYya3px,Mexican Summer,10B,https://p.scdn.co/mp3-preview/4a489aa36c2aecec72d640d94a5e88b7e0a2c35a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851fcc9fee4f002a002ace49bd9
151,Snake Eyes,Trouble,0,175,,,Snake Eyes,6/4/2017,3:55,45,85,46,97,48,0,10,-6,G#/A♭ Major,4,8/16/2017,5pKuBVhP1BmHMeddgGiKz8,Sacred Bones Records,4B,,https://i.scdn.co/image/ab67616d0000485123fa340ec6f26abb84bc92b6
152,Another Century,The Church,6,135,"australian rock, dream pop, jangle pop, new romantic, new wave","Rock, Pop",Another Century,6/26/2017,4:42,44,77,5,47,34,0,50,-7,G Major,4,8/17/2017,38tq3Rb8I2T43YCVXzU7yC,Unorthodox Recordings,9B,https://p.scdn.co/mp3-preview/2d16f4fe2bc0628f595f9ed57743167e23187ce0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851947be0a100f4fb557450ace6
153,Television,Planes On Paper,0,92,,,Television,8/1/2017,3:34,64,29,97,1,14,0,10,-11,G#/A♭ Major,4,8/18/2017,7xy2Pwk3uVpfAR4quvo6Mw,Planes on Paper,4B,https://p.scdn.co/mp3-preview/a0ede3f0e586bbafb2c22245da7188684c791c2e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f4d1fd4923eeaebddab1bd71
154,Valley Boy,Wolf Parade,0,117,"canadian indie, indie rock, indietronica, noise pop, quebec indie","Rock, Pop",Valley Boy,7/20/2017,3:38,40,84,2,0,37,0,10,-4,D Major,4,8/22/2017,3kE4OuvI9QpFMJh69LQ7vI,Sub Pop Records,10B,,https://i.scdn.co/image/ab67616d00004851a073cfd365f5d98365a698d5
155,Forgot Myself,Jen Cloher,0,105,"australian indie, melbourne indie","Electronic, Rock",Jen Cloher,8/11/2017,4:23,62,58,11,65,57,0,10,-10,C Major,4,8/22/2017,7GODIBIyC1ksUmo9OGPWvW,Marathon Artists,8B,,https://i.scdn.co/image/ab67616d00004851a8bc8b8298f3a4d80a574134
156,Cold,Gibraltar,0,162,,,Let's Get Beautiful,1/4/2017,3:47,43,93,4,44,57,0,10,-6,E Major,4,8/23/2017,4UXPHFcC8hyqLZOYNN6xoK,Factory Belt Records,12B,https://p.scdn.co/mp3-preview/982e225d4efcb3f56fc306079d76f8583a06a65e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c6ea6f38d15003a7912b7d6e
157,Your Voice On The Radio (feat. Laura Gibson),"Dave Depper,Laura Gibson",13,114,ambient folk,Folk/Acoustic,Emotional Freedom Technique,6/9/2017,3:46,71,60,9,2,80,0,10,-9,B Minor,4,8/25/2017,4PbhGKC1QNMYjTtBlnuw5T,Tender Loving Empire,10A,https://p.scdn.co/mp3-preview/59ef6ae2e953de8765f9c71eb71402aebaa64ec7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851366c4933ce45a99c95e07f3c
158,Growth of Raindrops (feat. Sarah Cracknell),"Warm Digits,Sarah Cracknell",0,170,"neo-kraut, chamber psych",Folk/Acoustic,Wireless World,8/4/2017,4:27,39,80,0,3,42,10,0,-7,G Minor,4,8/28/2017,1ZmSWeVoOZZwL0GkpGV8J2,Memphis Industries,6A,,https://i.scdn.co/image/ab67616d000048512e6f443b52d998f2ef499a1e
159,Mjóddin,Moses Hightower,0,93,"icelandic folk, icelandic indie, icelandic pop, icelandic rock","Folk/Acoustic, Classical, Pop, Rock",Fjallaloft,6/9/2017,3:52,80,48,13,1,44,10,10,-10,G Major,4,8/29/2017,0L7GuTpOF26dWVwRBLEdCk,Record Records,9B,,https://i.scdn.co/image/ab67616d0000485158a50b2885800a8f7b03deba
160,Mind's Eye Melody,Lone,16,124,"downtempo, future garage, intelligent dance music, lo-fi house, wonky","Electronic, New age",Mind's Eye Melody,7/11/2017,7:50,68,67,2,87,37,0,0,-10,A Minor,4,8/30/2017,4K5ITVTmzXDsSsnWMk2dZa,R&S Records,8A,https://p.scdn.co/mp3-preview/8e9e5619e3acfde993ce2e630d44886960880440?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e2c6dade28ac4e44afc1d558
161,Fleeting Moments Of Freedom (Wooo),Octo Octa,10,120,"float house, transpop","Electronic, Pop",Where Are We Going?,3/24/2017,6:24,81,82,5,89,88,0,10,-10,G Major,4,8/31/2017,4Sczc9ISdGQDKU3KEklQRa,Honey Soundsystem Records,9B,,https://i.scdn.co/image/ab67616d0000485174f9f6f30f8410014674fade
162,Late Night,ODESZA,43,125,"chillwave, edm, indietronica","Rock, Electronic, Pop",Late Night,4/25/2017,3:48,61,63,4,1,43,0,10,-7,D Major,4,9/1/2017,1pqOdQkmYdM7AUM1q3L1mN,Counter Records,10B,https://p.scdn.co/mp3-preview/5a7edb0febd4340519c62de478e97b2525d8eb47?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510cf47000a7996bc825a3cd64
163,I Took Your Picture,Cults,0,122,"experimental pop, indie surf, pov: indie","Pop, Rock",I Took Your Picture,8/22/2017,3:19,52,76,6,0,47,0,0,-5,B Minor,4,9/4/2017,6aV7nR9VlfqRQxHYZKMnW1,Sinderlyn,10A,,https://i.scdn.co/image/ab67616d000048513420cb9b3573c8459edcd972
164,Light Of Loving,Faith Healer,0,160,edmonton indie,Folk/Acoustic,Light Of Loving,7/7/2017,5:12,32,87,0,8,48,0,10,-8,A Major,4,9/5/2017,7IBByV9LFFlNElVsImklip,Mint Records,11B,,https://i.scdn.co/image/ab67616d000048518a8290566ba77462c7cfa6aa
165,Bendover,A Giant Dog,0,152,"austin rock, texas punk",Rock,Toy,8/25/2017,3:02,51,86,0,8,61,0,0,-7,C♯/D♭ Major,4,9/6/2017,5cOkxBOGk6ZqT1DVNJsFc8,Merge Records,3B,,https://i.scdn.co/image/ab67616d0000485110c24628b8ea0fdfa9d7b8fc
166,Dog,Widowspeak,0,90,"brooklyn indie, chillwave, countrygaze","Rock, Folk/Acoustic",Expect the Best,8/25/2017,3:49,21,54,8,40,21,0,0,-5,E Major,5,9/7/2017,0SUXA1yhyk9agoOCmdKUpF,Captured Tracks,12B,,https://i.scdn.co/image/ab67616d000048511949a6f30f0891bdd1b2d344
167,The Sound,Noah Gundersen,0,127,"acoustic pop, alternative roots rock, indie folk, stomp and holler","Pop, Rock, Folk/Acoustic",THE SOUND,7/10/2017,4:18,63,62,0,3,33,0,0,-8,F#/G♭ Major,4,9/8/2017,7EiSLirOCWEbIcxuku4c5a,Cooking Vinyl,2B,,https://i.scdn.co/image/ab67616d000048515ef1df150f46c8d7c2a9c653
168,Steppenwolf Mausoleum,Guided By Voices,5,111,"alternative pop, alternative rock, chamber pop, dayton indie, gbvfi, indie rock, lo-fi, modern power pop, noise pop, ohio indie, power pop, tape club","Pop, Rock, Folk/Acoustic",How Do You Spell Heaven,8/11/2017,3:21,50,79,3,17,27,0,10,-8,A Major,4,9/11/2017,6QeslSxmFuXZHtXTKVxnE4,GBV Inc,11B,https://p.scdn.co/mp3-preview/7dc2e521d182e4460c026403d70efa933f283e6a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f1d3d813eb2df334ad50fa78
169,Picture on a Screen,Dent May,0,148,"indie fuzzpop, mississippi indie","Pop, Folk/Acoustic",Across the Multiverse,8/18/2017,3:36,46,87,10,0,44,0,30,-4,G Major,4,9/12/2017,1h1DtSkWHOe5fyzaAjYX6I,Carpark,9B,,https://i.scdn.co/image/ab67616d000048515301135d90c349d9b1e3abd1
170,When You're Gone,Beaches,0,137,"australian psych, australian shoegaze, melbourne indie","Metal, Rock",Second of Spring,9/8/2017,3:51,24,87,0,90,49,0,30,-6,D Minor,4,9/13/2017,5YW6HOGrWUqzDj65RT5WjP,Chapter Music,7A,,https://i.scdn.co/image/ab67616d00004851deb9bdcdd1c38916c454a5fb
171,Above the Triangle,Au.Ra,0,110,australian shoegaze,Rock,Cultivations,6/30/2017,3:19,45,94,0,91,55,0,10,-6,A Minor,4,9/14/2017,2peHPaolGhnX4YtGXcECPA,felte,8A,,https://i.scdn.co/image/ab67616d00004851a866512e80bd29372258ebaa
172,He Took a Bullet to Heaven,New Age Healers,2,105,american shoegaze,Rock,Where the Tragic Happens,8/25/2017,3:07,59,92,0,2,68,0,10,-6,D#/E♭ Minor,4,9/15/2017,0IbA5XLDxzXwlX0paf4Obp,New Age Healers,2A,https://p.scdn.co/mp3-preview/24fa41468ea25716b7e35dd9bb13aac5b9c2ce69?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851267dde691f57250b2eb0b957
173,Take Me Home,Blis,4,126,"atlanta indie, dreamo",Rock,Take Me Home,8/29/2017,2:46,49,91,0,0,23,0,40,-5,G Major,4,9/18/2017,0kTwLSyZreg4GlTSUqJhb5,Sargent House,9B,https://p.scdn.co/mp3-preview/7c99a0ee4c0506f71cb8eb2577e49be3d9cbb143?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851200432ed2b2e34e60d8a5972
174,Immigrant Boogie,Ghostpoet,0,145,"chamber psych, wonky","Folk/Acoustic, Electronic",Dark Days + Canapés,8/18/2017,2:39,58,90,1,77,68,0,10,-7,C♯/D♭ Major,1,9/19/2017,0HR59ASLd8184Pg8ks8gcz,Play It Again Sam,3B,,https://i.scdn.co/image/ab67616d00004851f9538eec225028551e98fdc7
175,Modern Kosmology,Jane Weaver,0,50,"chamber psych, electra","Folk/Acoustic, Pop",Modern Kosmology,5/19/2017,5:01,16,36,4,4,53,0,0,-15,C Major,4,9/20/2017,6okLaNbnRlfoamYwcooBmH,Fire Records,8B,,https://i.scdn.co/image/ab67616d0000485113d79f34bd5287f0605cdec4
176,When the Wall Comes Down,Hiss Golden Messenger,0,126,"alternative country, indie folk, modern folk rock, new americana, north carolina indie, north carolina roots, stomp and holler","Country, Folk/Acoustic, Rock",Domino (Time Will Tell) / When the Wall Comes Down,8/28/2017,4:03,69,40,79,0,33,0,20,-9,E Major,4,9/21/2017,6Cawzg4k5nMS9FKlnkS9rv,Merge Records,12B,,https://i.scdn.co/image/ab67616d00004851fe16b1f22144a4f207b1113d
177,Shut Eye,Dot Comet,0,140,,,Dot Comet,6/30/2017,3:56,45,74,7,0,37,0,20,-5,A Major,4,9/22/2017,7CIdM7c8Df9vheZztPscvG,Dot Comet,11B,https://p.scdn.co/mp3-preview/9add995bb5d0c8365925a7ff39872c0bf127761e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513479562d434c8ba841e1feb8
178,Say What You Want,Andrew Hung,0,110,,,Say What You Want,7/18/2017,3:18,62,77,15,35,53,0,10,-11,E Major,4,9/25/2017,1ItSzfyaxCFxUyZnrdqbxn,Lex Records,12B,,https://i.scdn.co/image/ab67616d00004851d9bc41ade6e8e91378d3f109
179,Seattle,Keep Shelly In Athens,5,117,"chillwave, greek indie, metropopolis","Rock, World/Traditional, Electronic",Seattle - Single,7/11/2017,4:22,67,78,4,14,60,0,20,-8,G#/A♭ Minor,4,9/26/2017,1vLhtZDV1FlK4JHCIePABW,Athenian Aura Recordings,1A,https://p.scdn.co/mp3-preview/ada3bc1b8d87549b542e433758a18e101e434d4f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485175277f150460cc5780c45573
180,Motion Sickness,Phoebe Bridgers,0,107,"indie pop, la indie, pov: indie",Pop,Stranger in the Alps,9/22/2017,3:49,65,55,77,4,63,0,0,-9,C♯/D♭ Major,4,9/27/2017,6LxcPUqx6noURdA5qc4BAT,Dead Oceans,3B,,https://i.scdn.co/image/ab67616d00004851bbc87dd5388d9a98e80650a4
181,Helium,A.D.K.O.B,2,93,vapor soul,R&B,Helium,7/28/2017,4:13,28,73,8,0,39,0,20,-7,D Minor,3,9/28/2017,2lYC05kfRSREPM6fy3uARl,Wonderlick,7A,https://p.scdn.co/mp3-preview/c3cc6a79a1149c8bf941ac1a128c819e807f8eca?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d35a25d5b012a2f85ecf26c0
182,Fourth of Julivar's,Tomo Nakayama,3,140,,,Pieces of Sky,9/8/2017,4:29,54,51,72,70,46,0,0,-12,F Major,3,9/29/2017,7a79JQ6xdz9wxhe5k4hycj,Ricebelly Music,7B,https://p.scdn.co/mp3-preview/09290c0c98acf2b447f9caf6b9dbc0802df34151?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048512861e6b08447243641dbcd7e
183,Call It Dreaming,Iron & Wine,0,80,"acoustic pop, chamber pop, indie folk, indie rock, stomp and holler","Pop, Folk/Acoustic, Rock",Beast Epic,8/25/2017,3:51,52,50,60,0,72,0,10,-10,F Major,4,10/2/2017,2GVm5QIgyGCrmHNVM3S1Vr,Sub Pop Records,7B,,https://i.scdn.co/image/ab67616d00004851ac5f78f0d4bdf27b69c29dd0
184,Shouting at the Dark,The Mynabirds,0,130,"etherpop, omaha indie","Pop, Rock",BE HERE NOW,8/25/2017,4:12,53,90,0,49,38,0,0,-5,D Major,4,10/3/2017,0tzFkZMeuoex0kxG3xKe0M,Saddle Creek,10B,,https://i.scdn.co/image/ab67616d00004851183c550bb773a1a4d6f34ba4
185,Sorry Is Gone,Jessica Lea Mayfield,0,127,new americana,Folk/Acoustic,Sorry Is Gone,7/25/2017,3:21,49,83,15,1,47,0,0,-5,C Major,4,10/4/2017,5VgZXQCYxz5LfnqDLFUtDR,ATO Records,8B,,https://i.scdn.co/image/ab67616d00004851d96d62295377d30f72b6f62e
186,Find Your Saint,Pinkshinyultrablast,25,84,"dreamgaze, indie shoegaze, nu gaze, russian shoegaze, shoegaze","Rock, Folk/Acoustic",Find Your Saint,9/1/2017,3:26,27,87,2,36,31,0,30,-5,G Major,4,10/5/2017,5TWCjU05bGna3af693aAMG,Club AC30,9B,https://p.scdn.co/mp3-preview/ed87d4b691703cf28f2d357d0916525969a222fd?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f21e29e026cd56d1855f01f2
187,Waiting for the Sun,Shake Some Action!,0,140,"modern jangle pop, modern power pop",Pop,Crash Through or Crash,8/25/2017,3:34,36,69,0,3,50,0,10,-8,B Major,4,10/6/2017,47rjCNsnyF7fZg59Er7nft,Satellite 451 Music,1B,https://p.scdn.co/mp3-preview/c1507b3d05511b74f8819c9d9f0c6d48cf5ae00b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851aba6ae435191be6bfd527a85
188,Glass Jar,Tristen,1,128,nashville indie,Folk/Acoustic,Glass Jar,6/9/2017,4:05,66,84,36,0,82,0,20,-5,G Major,4,10/9/2017,0bERgUJ8aVIXMUxcFcgQvJ,PUPsnake Records,9B,https://p.scdn.co/mp3-preview/16e6379a737cca4937b9becd640e9c85fec2bef4?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485172657345913d21f8e75218c7
189,Empire,Matt Emery,7,120,,,Empire,9/15/2017,3:58,42,25,40,91,4,0,10,-12,D#/E♭ Major,4,10/10/2017,7m2zpw2M2mgvosHqL7muNr,Injazero Records,5B,https://p.scdn.co/mp3-preview/56e900c0cda15efb06df5b8f966aa0a2724e7dbd?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e9068b920a44023868155dd6
190,The Possibility,Worriers,0,94,"bubblegrunge, indie punk",Rock,Survival Pop,9/29/2017,3:06,39,97,1,0,29,0,20,-6,G Major,4,10/11/2017,1cVXpNr3iQtmXbKB1ZcTcD,6131 Records,9B,,https://i.scdn.co/image/ab67616d000048514d09a7952f60dea41e47b3c3
191,Illumina,Lamb,0,146,"electronica, trip hop","Electronic, Pop",Illumina,9/13/2017,3:48,59,66,7,27,49,0,10,-5,F Major,4,10/12/2017,5YMypqZz3fJAoltYpBLzTW,LAMB,7B,,https://i.scdn.co/image/ab67616d00004851a065ca08cdd041175841a67e
192,Body Chamber,Versing,6,144,seattle indie,Rock,Nirvana,9/29/2017,5:06,38,80,0,31,78,0,10,-6,D Major,4,10/13/2017,0zjGnboIafA0Wa2biW4ESv,Help Yourself Records,10B,https://p.scdn.co/mp3-preview/47bb6476cdcea6be6d5b834c071e643791109379?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485195c16d634d8b368684feb5cf
193,Garden,Wilsen,0,121,gauze pop,Pop,I Go Missing in My Sleep,4/28/2017,3:32,61,62,10,2,35,0,10,-9,G Major,4,10/16/2017,4g6YOpGVKez9URWduzCmDA,Dalliance Recordings,9B,,https://i.scdn.co/image/ab67616d00004851e50356298da370026785e209
194,What I Wanted to Hold,Florist,0,81,"countrygaze, small room","Folk/Acoustic, Rock",If Blue Could Be Happiness,9/29/2017,4:23,33,5,95,78,16,0,10,-23,G Major,4,10/17/2017,4qDkvJ0S5jdeecvwPvKIpF,Double Double Whammy,9B,,https://i.scdn.co/image/ab67616d000048516968e8a2bd35ffb4feacf4ec
195,Always,Madeline Kenney,0,100,modern dream pop,Pop,Night Night at the First Landing,9/1/2017,3:30,20,62,31,4,36,0,10,-5,D Major,4,10/18/2017,4pVJX7dRvAAK1OOV3zcCJS,Company Records,10B,,https://i.scdn.co/image/ab67616d000048514f15a2c3f53b0a41be18216f
196,Paranoia,Holiday Ghosts,0,131,cornwall indie,Rock,Holiday Ghosts,9/22/2017,2:47,63,91,4,0,77,0,0,-5,C♯/D♭ Major,4,10/19/2017,1Ma6OY90XGEwOoY3cSmPBA,PNKSLM Recordings,3B,,https://i.scdn.co/image/ab67616d000048512024546855bad8374d7b22b4
197,The Bedazzler,Stag,2,127,,,The Bedazzler,1/20/2017,3:44,36,79,2,2,34,0,30,-4,D Major,4,10/20/2017,4a4MPLlfBXBb8r8UDcTKIX,Rock and Roll Circus,10B,https://p.scdn.co/mp3-preview/39486c8872e53dd3da83f69a7699b863c6e14e40?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ebd24829897200461e754f98
198,Matter of Time,Sharon Jones & The Dap-Kings,0,66,"black americana, funk, retro soul, soul","Country, R&B",Matter of Time - Single,10/11/2017,3:22,55,58,61,0,47,0,10,-8,A Major,4,10/23/2017,6mnUMC3B6d4IuvhhkRV1Dv,Daptone Records,11B,,https://i.scdn.co/image/ab67616d0000485148eeb875186ebb3113274722
199,Walkaway,Weaves,0,116,toronto indie,Rock,Wide Open,10/6/2017,3:36,56,85,0,27,61,0,30,-4,F Major,4,10/25/2017,1HrP4jnFEB1H8voYrNFLDn,Memphis Industries,7B,,https://i.scdn.co/image/ab67616d000048519b51cdc8f53718fbc6878028
200,Tinseltown Swimming in Blood,Destroyer,0,107,"art pop, chamber pop, indie rock, indietronica, noise pop, vancouver indie","Pop, Rock",ken (Deluxe Version),10/20/2017,4:46,68,69,2,52,74,0,20,-7,C Major,4,10/26/2017,24HQTVa7OIBQvF67njCzTI,Dead Oceans,8B,,https://i.scdn.co/image/ab67616d00004851362f1b5d6d48c46f3e36563d
201,Shapeshifter,Moon Palace,0,124,,,Moon Palace,10/13/2017,3:19,26,68,72,1,19,0,10,-8,D Major,4,10/27/2017,2VKf6Muq1aC9FsEC9X40OF,Plume Records,10B,https://p.scdn.co/mp3-preview/caa61e91a2d7a4003ac244a9fb8f52a7d3d599f6?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515d145073febe7ac254107495
202,BTO,Vök,0,89,"icelandic electronic, icelandic pop","Electronic, Pop",Figure,4/28/2017,2:56,44,42,48,0,52,0,0,-12,C♯/D♭ Minor,4,10/30/2017,4UXtAbgaCkNjwGVQ2qy9Iq,Nettwerk Records,12A,,https://i.scdn.co/image/ab67616d00004851e4d22c9bba343cf542131d6f
203,Убожество,Glintshake,7,173,russian post-punk,Rock,ОЭЩ МАГЗИУ,9/23/2016,6:26,44,95,0,44,53,0,30,-5,E Minor,4,11/1/2017,3o2TpxuT8ZQzXjnDrjOjHY,Kometa Music,9A,https://p.scdn.co/mp3-preview/b083f98d9256ba9f1817faad32de2b22220d8e68?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485169c053e1f9caf328846073f5
204,Komdu með,Högni,0,154,icelandic electronic,Electronic,Two Trains,10/20/2017,4:06,38,61,74,22,10,0,0,-12,G Major,4,11/2/2017,5rLvogK7SobTsUGd77MnJP,Erased Tapes,9B,,https://i.scdn.co/image/ab67616d000048511abac37c33657bd02703ba98
205,Can't Stop Loving You,Fai Baba,6,130,swiss indie,Electronic,Can't Stop Loving You,8/25/2017,4:53,30,72,4,37,38,0,10,-10,G Major,4,11/3/2017,0GVDSX0oDTEBPUX44y5kBG,A Tree in a Field Records,9B,https://p.scdn.co/mp3-preview/9887294695e9048043748b4542354ac3bd61cd2f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c1ec065d46b48dc0ad0fa731
206,You Would Have to Lose Your Mind,The Barr Brothers,45,89,"canadian americana, canadian indie, indie folk, new americana, stomp and holler","Country, Rock, Folk/Acoustic",Queens of the Breakers,10/13/2017,6:21,34,45,17,72,24,0,10,-8,F#/G♭ Minor,4,11/6/2017,6mV07lqIpvpBh3xBXn1M71,Secret City Records,11A,https://p.scdn.co/mp3-preview/41a4e0e050c6dd62a92e8d837dee4945a4cf6e46?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c325d1770d48cc34a1bddc07
207,Poor the War Away,Karl Blau,0,90,alternative country,Country,Poor the War Away,9/26/2017,4:54,71,52,52,0,69,10,10,-11,G Major,4,11/7/2017,5pDsHjR1SmySVtL7Rw1qxe,Bella Union,9B,,https://i.scdn.co/image/ab67616d000048519f33d58d3f9c5b58f769d154
208,Dreams,Alice Boman,0,111,"malmo indie, swedish singer-songwriter","New age, Folk/Acoustic",Dreams,9/15/2017,3:13,48,25,89,24,28,0,10,-15,C♯/D♭ Major,4,11/8/2017,0TvEtOKh0AS1S0pkPVihWJ,Platoon. The Control Group in North America & Adrian Recordings in Scandinavia.,3B,,https://i.scdn.co/image/ab67616d000048516eafe60f3cf28fd6c4f043d7
209,Oom Sha La La,Haley Heynderickx,25,115,"countrygaze, indie pop, portland indie, small room","Folk/Acoustic, Pop, Rock",Oom Sha La La,9/20/2017,2:54,55,39,41,0,23,0,20,-10,D Major,4,11/9/2017,1fIHpJ0Dxaew7zzgNYWhnp,Mama Bird Recording Co.,10B,https://p.scdn.co/mp3-preview/446e97bdc1ff173136622847b85bb1cc6e8ba5ae?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f647761e175e783356114d6f
210,PERG (Honing),Cock and Swan,2,180,,,Dream Alone,11/3/2017,3:56,60,63,40,88,36,0,10,-11,E Minor,4,11/10/2017,2c953AB6hi381coQ7O3myv,Hush Hush,9A,https://p.scdn.co/mp3-preview/427a9d3bd1850e0817b6fad06a61bd3e2440dd51?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519d757d9c0a6edd95b65c4116
211,Feel the Same,Bully,0,178,"bubblegrunge, indie punk, modern power pop","Rock, Pop",Losing,10/20/2017,1:59,55,90,7,0,46,0,40,-6,C Major,4,11/13/2017,2gOoR7MOxf4UIBN5aZ1eE9,Sub Pop Records,8B,,https://i.scdn.co/image/ab67616d0000485156ef29ab877ff4012188b6d2
212,Heaven I Know,Gordi,0,140,"australian electropop, australian indie","Pop, Electronic",Reservoir,8/25/2017,5:13,45,39,59,0,11,0,0,-10,C Major,4,11/14/2017,4IEqj0Qt0ETALQxBtJuGf3,Jagjaguwar,8B,,https://i.scdn.co/image/ab67616d000048513117d8d368be1d8cd39c0b7b
213,Baby in Blue Jeans,L.A. WITCH,0,76,la indie,Pop,L.A. WITCH,9/8/2017,4:29,35,64,1,76,42,0,10,-7,A Major,4,11/15/2017,4jtbxHWDaKAAVtwVYTRaXP,Suicide Squeeze Records,11B,,https://i.scdn.co/image/ab67616d00004851fc5ce9992d61cce30945a629
214,Cellophane,Metz,0,135,"canadian punk, crank wave, indie punk, noise pop, noise rock, post-hardcore","Rock, Pop",Strange Peace,9/22/2017,4:12,22,96,0,13,14,0,50,-4,C Major,4,11/16/2017,2VTsZA3PQPZIJL60dm8cs4,Sub Pop Records,8B,,https://i.scdn.co/image/ab67616d000048512ca6a903697807b29eac9cc2
215,Orbit,Shenandoah Davis,1,180,,,Souvenirs,9/8/2017,4:39,33,73,1,79,29,0,10,-5,C Minor,3,11/17/2017,11ewARtBg9SoKTUEsetrcc,Plume Records,5A,https://p.scdn.co/mp3-preview/cfc8975ad47b0c356c07f975f38dceed20eccf8f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b538766396ef344e25379d35
216,On And On,Curtis Harding,47,130,"funk, psychedelic soul",R&B,Face Your Fear,10/27/2017,4:01,70,84,14,54,96,0,40,-5,C Major,4,11/20/2017,2NwwdNPSlvoRBqomWa4S2N,Anti/Epitaph,8B,https://p.scdn.co/mp3-preview/1fe2952a9d40c71e5cfa204788edb71280003b89?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511bd6d2d52810efdfee21b608
217,That Day I Went To His Funeral,GDJYB 雞蛋蒸肉餅,6,127,"hong kong indie, hong kong rock","Pop, Rock",23:59 Before Tomorrow,2/3/2017,5:58,67,78,32,0,52,0,30,-5,G#/A♭ Major,4,11/21/2017,5A5mh6CYPePvco6imW9iuU,Redline Music Limited,4B,https://p.scdn.co/mp3-preview/80afef683ef42b2d9d6bc3bee0651e91f035ed35?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851690f65962ef271f95389e59d
218,Quest,Hey Elbow,0,90,malmo indie,New age,Quest,10/27/2017,3:45,44,56,0,15,24,0,10,-9,F Minor,4,11/22/2017,7CYe46u2epOitSIGxoPwAL,Adrian Recordings,4A,,https://i.scdn.co/image/ab67616d00004851e8ce06ebfb9c8e071ecfaa4f
219,Rorschach,Typhoon,0,97,portland indie,Rock,Rorschach,11/2/2017,3:42,62,40,23,5,41,0,10,-6,E Major,4,11/23/2017,030vxBuUPk9irBvjK596Ov,Roll Call Records,12B,,https://i.scdn.co/image/ab67616d000048516fe4f23c8b9cdc9cb8fb51c6
220,Every Day's the Weekend,Alex Lahey,0,182,"australian indie, melbourne indie","Electronic, Rock",I Love You Like a Brother,10/6/2017,3:10,46,94,0,0,86,0,20,-4,E Major,4,11/24/2017,3lLpxXl6wEgqww7gdb6RPz,Dead Oceans,12B,,https://i.scdn.co/image/ab67616d000048516075dea7ff4a063a5b256b44
