#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,"Spotify Track Img","Song Preview"
217,"Crushin","Film School",35,105,"american shoegaze, dreamgaze, nu gaze, shoegaze","Rock","Bright to Death",2018-09-14,03:50,41,71,0,94,25,0,10,-7,F Major,4,2018-11-15,7zycM9Qcin9tyU4xB0Jj3I,"Hauskat Records",7B,https://p.scdn.co/mp3-preview/637c9fd66c34f29639d24850d642b77dd25f18c7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851badcb61182b40e4d00521ee2
218,"Paranoid Core","Mudhoney",0,105,"alternative rock, grunge, punk","Rock","Digital Garbage",2018-09-28,02:31,45,93,0,0,37,0,10,-6,A Major,4,2018-11-16,4mne0Zw62wzsufYadlGwuM,"Sub Pop Records",11B,,https://i.scdn.co/image/ab67616d00004851385bce8435eb64efe2d3c3c7
219,"Meteorological","Guerilla Toss",0,126,"boston rock, noise rock","Rock","Twisted Crystal",2018-09-14,03:22,62,100,7,2,65,0,0,-4,C Major,4,2018-11-20,7LTWOhrAhkNl3pl4Tdky9o,"DFA Records",8B,,https://i.scdn.co/image/ab67616d00004851baabefcda48456b753b866ba
220,"Dressed to Suppress","Metric",38,116,"canadian indie, canadian rock, indie rock, indietronica, metropopolis, neo-synthpop","Rock, Pop, Electronic","Art of Doubt",2018-09-21,05:42,39,78,0,65,11,0,20,-6,F#/G♭ Major,4,2018-11-20,34hE6jusc190ds6yzcIJd6,"Metric Productions Inc.",2B,,https://i.scdn.co/image/ab67616d00004851264b62190588b30ee7efc025
221,"Wild As Fire","Liela Moss",0,100,"","","My Name Is Safe in Your Mouth",2018-11-09,04:01,43,40,40,17,10,0,10,-11,G Major,4,2018-11-21,2V2lU6rKHxhRnU4eANsxEI,"Bella Union",9B,,https://i.scdn.co/image/ab67616d000048517bef67b4f0f6f596eb8d72ee
222,"I/m Not Here [Missing Face]","The Twilight Sad",0,132,"melancholia, scottish hush, scottish indie, shoegaze","Folk/Acoustic, Rock","I/m Not Here [Missing Face]",2018-07-10,05:38,52,94,1,2,25,0,10,-6,B Minor,4,2018-11-22,7mG94usJNYGQLQdfOLmFeE,"Rock Action Records",10A,,https://i.scdn.co/image/ab67616d000048511b771f420abcd3d4baf5deda
223,"She Gave Me the Keys","The Dip",0,104,"retro soul","R&B","She Gave Me the Keys",2018-11-16,02:25,61,56,73,0,95,0,40,-8,B Major,4,2018-11-23,4OQDT8y5O51LhFh25EJuh9,"The Dip",1B,,https://i.scdn.co/image/ab67616d00004851ab18a9d7f06bfe0ef5445ba1
224,"I Feel a Change","Charles Bradley,Menahan Street Band",0,80,"funk, soul, brass band, instrumental funk","R&B","I Feel a Change",2018-09-06,04:26,49,53,39,0,32,0,0,-5,F Minor,3,2018-11-26,61lMfe2aGI4EjrlVK03ZoI,"Daptone Records",4A,,https://i.scdn.co/image/ab67616d00004851ef01f5cdcb425828932ff952
225,"Under My Skin","Briston Maroney",52,78,"nashville indie, pov: indie","Folk/Acoustic, Pop","Carnival",2018-11-16,04:13,51,68,22,0,22,0,20,-5,D Major,4,2018-11-27,6Jqk2PWC70GEBNmXwmTGHp,"Canvasback",10B,https://p.scdn.co/mp3-preview/897ad05d3c20618f136ff232b59dd8c40830ced2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485187f1836d95f78262b24c240c
226,"Gatherings","Kikagaku Moyo",34,73,"instrumental stoner rock, japanese psychedelic, japanese psychedelic rock, neo-psychedelic","Rock, Folk/Acoustic","Masana Temples",2018-10-05,06:40,26,70,15,84,38,0,30,-6,F#/G♭ Minor,4,2018-11-28,5npBZxim12CKui1b7GPawB,"Guruguru Brain",11A,https://p.scdn.co/mp3-preview/493e0e3dcf1b63277ee2f9e63a845a25578354a3?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a765313b610423c0f13aa59e
227,"Modafinil Blues","Matthew Dear",0,106,"experimental pop, microhouse, minimal techno","Pop, Electronic","Modafinil Blues",2017-06-29,05:01,71,56,1,7,28,0,10,-10,A Major,4,2018-11-29,5O8OOk5wScy85IanKdH6EG,"Ghostly International",11B,,https://i.scdn.co/image/ab67616d0000485161942c9eda45d8828ba2807e
228,"Mujeres","Y La Bamba",12,101,"latinx alternative, portland indie","Latin, Rock","Mujeres",2018-10-26,03:13,52,78,0,28,80,0,60,-12,C♯/D♭ Major,4,2018-11-30,2kKMld9MkBtqmqV2oLwrbt,"Tender Loving Empire",3B,https://p.scdn.co/mp3-preview/611a039e8652f54a53cc543cafbb47adcb3d25e7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485169cf1caaa8ea253ff1fc45b0
229,"Laziko","Gaye Su Akyol",16,91,"turkish alternative, turkish jazz, turkish rock","Pop, Jazz, Rock","İstikrarlı Hayal Hakikattir",2018-10-26,04:05,40,73,0,69,63,10,60,-9,E Major,4,2018-12-03,0djg0A4KHxEVhfBPwtpfUQ,"Glitterbeat Records",12B,https://p.scdn.co/mp3-preview/f98c32dc89d675713f50c12a8dfa44f5ea806801?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519b073376cdd9081acf9381a3
230,"Too Real","Fontaines D.C.",0,173,"crank wave, irish indie rock, irish post-punk","Rock","Too Real",2018-11-12,04:08,50,96,3,0,18,0,10,-6,E Minor,4,2018-12-05,7xEEOZf7tJSHPyNRjqG2A3,"Partisan Records",9A,,https://i.scdn.co/image/ab67616d00004851168bf8fc5b4cada7418d3423
231,"The Medicine Does Not Control Me","EURINGER,Grimes",35,112,"electronic rock, art pop, canadian electropop, grave wave, indietronica, metropopolis, neo-synthpop","Pop, Rock, Electronic","EURINGER",2018-10-19,04:18,62,85,28,0,20,0,50,-4,F#/G♭ Major,4,2018-12-05,4Ftp4QhY6lFqBEk2F22PEa,"Metropolis Records",2B,https://p.scdn.co/mp3-preview/7178bda003fd3e32abc36dfe1a210288639f940e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b146e41b8d5c98e6e648e175
232,"Sonic Boomerang","Bee Bee Sea",0,189,"indie rock italiano, milan indie","Rock, Pop","Sonic Boomerang",2017-11-17,04:55,19,87,0,29,74,0,20,-7,E Major,4,2018-12-06,79aKMbBuR4LDegq7ZPiHAS,"Dirty Water Records USA",12B,,https://i.scdn.co/image/ab67616d0000485184cd035389056977966567df
233,"Nobody's Home","Art d'Ecco",13,123,"canadian indie","Rock","Trespasser",2018-10-12,04:53,69,69,0,4,90,0,10,-8,A Minor,4,2018-12-08,3PuCxk1MsN1atApH1fbll3,"Paper Bag Records",8A,https://p.scdn.co/mp3-preview/9f8a725319dce53ed4d6adfc1218f0cce25f2690?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d8e4bc048d97d14d922a3da3
234,"Trance","Club Night",0,136,"oakland indie","Rock","Mute / Trance",2018-10-24,04:16,28,77,0,44,41,0,0,-6,G Major,4,2018-12-16,3luKsJh6Obqt5T7Xrv5dXY,"Tiny Engines",9B,,https://i.scdn.co/image/ab67616d000048518f1f129724377b4cf752c720
235,"Psychic Data","TVAM",24,176,"chamber psych, crank wave","Folk/Acoustic, Rock","Psychic Data",2018-10-19,07:11,46,94,1,92,78,0,10,-7,D Major,4,2018-12-16,1SAWAW9PwSh6OXslxqoJbO,"Psychic Data",10B,https://p.scdn.co/mp3-preview/c3be4b4f0fa215f1f1016ab2f331701b146d7bfc?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516018434dc41a616545e74e96
236,"Mary Winter","Swervedriver",0,125,"grungegaze, nu gaze, shoegaze, spacegrunge","Rock","Mary Winter",2018-10-25,05:04,41,85,0,0,31,0,40,-11,F#/G♭ Minor,3,2018-12-16,4PlJFDeQmtt0OyVHAh4OXd,"Rock Action Records",11A,,https://i.scdn.co/image/ab67616d000048513d8366d94cb3644733ea9c8a
237,"Sunshine Rock","Bob Mould",0,100,"alternative country, alternative pop, alternative rock, gbvfi, permanent wave, power pop","Country, Pop, Rock","Sunshine Rock",2018-10-24,03:09,42,95,0,1,46,0,0,-4,D#/E♭ Major,4,2018-12-16,4ZLjhOIsBFuACmsOKl3ek3,"Merge Records",5B,,https://i.scdn.co/image/ab67616d00004851b08db3ce7b0f2bc64a0ac336
238,"Girl Crush","The Gods Themselves",0,125,"","","Glamour & Grime",2018-06-15,03:41,76,80,0,0,85,0,0,-5,D#/E♭ Minor,4,2018-12-16,4nM9hXUr6OHSiyQLDGI9bK,"The Gods Themselves",2A,https://p.scdn.co/mp3-preview/317287f46b7a3285e0fc105c9c7ed0f0c3ba0964?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e3500fb305a2e6d49933045a
239,"It's Christmas (My Family's All Dead)","Die Nasty",0,181,"","","It's Christmas (My Family's All Dead)",2018-12-08,01:52,18,95,0,0,54,0,10,-6,D Major,4,2018-12-18,5lzpKRDV3jW1sfyW7UU3ea,"DIE NASTY",10B,,https://i.scdn.co/image/ab67616d000048516ff0eb60bbbddfceaf000807
240,"Allergic to Christmas","Mud on My Bra",0,134,"","","Allergic to Christmas",2018-12-01,03:35,35,77,31,0,46,0,30,-6,E Major,4,2018-12-18,6fv9jfVldMg3HeB0M6WxI9,"Den Tapes",12B,https://p.scdn.co/mp3-preview/82d1c01efcf1f9591bc98f4dac004c7220cae34a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510f1e430016fc48faa5556de5
241,"Hey Skinny Santa!","JD McPherson",38,161,"classic oklahoma country, modern blues rock","Country, Rock","SOCKS",2018-11-02,02:54,51,83,73,0,97,0,10,-7,C Major,4,2018-12-20,260t5PATHBfxNfqcE969Xn,"New West Records",8B,https://p.scdn.co/mp3-preview/747dc4956315440c44a726dab7fb53854af78382?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e9da0ce321d4aa1f0c6e82a6
242,"Crushing","Ex:Re",0,178,"art pop","Pop","Ex:Re",2018-11-30,04:08,48,52,10,1,51,0,10,-9,G#/A♭ Minor,3,2018-12-26,6orFSDhgNxMJNJOwRLuvvf,"4AD",1A,,https://i.scdn.co/image/ab67616d000048518540914096892578d118508d
243,"Fall Asleep","Big Joanie",39,137,"black punk, bubblegrunge, queercore, riot grrrl","Rock","Sistahs",2018-12-12,02:56,56,97,5,0,61,10,20,-4,A Major,4,2018-12-26,0PZQWlZ4A8CSD1f9P9xoTx,"Daydream Library",11B,https://p.scdn.co/mp3-preview/0218475af95fae4e7e7bf78d6816122ce172eeca?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048512761dcdf2436fdba5840a6cc
244,"Drowning In The Sound","Amanda Palmer",0,140,"dark cabaret, piano rock, steampunk","Folk/Acoustic, Rock, New age","Drowning In The Sound",2018-12-11,05:45,59,32,26,0,37,10,20,-12,G Minor,4,2018-12-26,6URpPrZclY72GQqivhJmXR,"Cooking Vinyl Limited",6A,,https://i.scdn.co/image/ab67616d00004851bb3c65212821a3b4d2aa5a2d
245,"Turnaround","Crooked Man",0,124,"","","Crooked House",2018-10-26,04:42,88,55,10,35,57,0,0,-9,E Minor,4,2018-12-28,3XjsZOhoJhsLcJkeCLvwK5,"DFA",9A,,https://i.scdn.co/image/ab67616d0000485168ce5678ad51b341b8a660bf
246,"Up and Down","Sloucher",4,155,"countrygaze, seattle indie","Folk/Acoustic, Rock","Be True",2018-11-16,04:04,42,71,0,6,85,0,0,-7,B Major,3,2018-12-28,39zTRLw91F7NoBSmwwc8dQ,"Swoon Records",1B,https://p.scdn.co/mp3-preview/663079ef092ad0c1a8111438396ab44645082c67?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513244223a52e9780302c795a8
247,"HBW","Fenster",25,141,"experimental pop, german indie pop","Pop","The Room",2018-09-14,04:34,57,39,13,94,18,0,10,-11,F Major,4,2019-01-02,5D7VIj68zy69TwKmjEAEiw,"Altin Village & Mine",7B,https://p.scdn.co/mp3-preview/bd5be913c614ed787eb7998a67c6dd1acaedeb6a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515c9d77fa207c7f0890ef67c4
