#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,Spotify Track Img,Song Preview
64,Where's The One - Single Edit,"Congotronics International,Kasai Allstars,Deerhoof,Juana Molina,Konono N°1,Skeletons,Wildbirds & Peacedrums",4,151,"musique traditionnelle congolaise, bay area indie, experimental indie rock, experimental pop, experimental rock, noise pop, noise rock, argentine indie, electronica argentina, folktronica, afropop, world, art pop","Pop, Latin, Rock, Folk/Acoustic, World/Traditional",Where's The One,3/18/2022,3:50,32,96,2,0,33,10,30,-7,C Major,4,4/5/2022,4Xp1We8ptwHwmf6TDLZ8o1,Crammed Discs,8B,https://p.scdn.co/mp3-preview/e1a7e37a65f390fd5ff60ca948d299b5fb9e4e76?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c5c0a024a0fb4b8ad8087a6a
65,Secrets (Your Fire),Magdalena Bay,52,108,la pop,Pop,Mercurial World,10/8/2021,4:05,69,83,0,64,83,0,40,-6,A#/B♭ Minor,4,4/6/2022,3tgHGoK5ItQv2q2yqggxlb,Luminelle Recordings,3A,https://p.scdn.co/mp3-preview/ac0e2a15e3376d07bd56b42ab1a344c66e77142a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510ecbdac77e72dc16719a3e89
66,There For You,Quinton Brock,2,180,,,There For You,2/16/2022,2:13,41,90,1,0,75,20,0,-5,E Major,4,4/7/2022,2YcnEYUqQDKtyLHNPDt1lt,Shadow Panther,12B,https://p.scdn.co/mp3-preview/0ba2a138b605199e596c059b1242d116393a7ce2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510e5745f8bab76c19feb01708
67,The End of Everything,The Black Tones,12,89,seattle indie,Rock,The End of Everything,2/11/2022,3:12,33,77,4,1,35,0,0,-7,E Major,4,4/8/2022,6SreBgCfAnanO7vnfrsaW9,Sub Pop Records,12B,https://p.scdn.co/mp3-preview/8a7851f217d4670138147ea3456431b942eb10cc?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485102c2624191b5afb105c846bc
68,Sink In,Hello Mary,16,157,,,Stinge / Sink In,3/1/2022,3:55,16,68,0,84,32,0,10,-8,A Major,4,4/11/2022,48wXtEanWuLHl6sluWaR81,Frenchkiss Records,11B,https://p.scdn.co/mp3-preview/57c2eb41e71b4d2b8028054aa3cb1f67bca7f870?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510cb8d8a9c334d2f0b3832af7
69,Incinerate for K.G.,CHAKA GETTZ,1,138,,,Incinerate for K.G.,3/29/2022,5:05,45,70,2,59,15,0,10,-7,G Major,4,4/12/2022,4JJlhCBbLxGkIhstj5IDZw,CHAKA GETTZ,9B,https://p.scdn.co/mp3-preview/0272d6a5eed874089987d3bf5af03ad03500368c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bed317428f53af38214028f3
70,The Funhouse,Francis of Delirium,0,162,luxembourgian indie,Rock,The Funhouse,3/3/2022,4:14,38,79,26,0,17,0,0,-6,G Major,4,4/13/2022,056PQr5KUlsRlntQsrNXWd,Dalliance Recordings,9B,,https://i.scdn.co/image/ab67616d000048513c22a52688134fb929fe597f
71,Garden of England,Crows,38,165,"crank wave, uk post-punk revival",Rock,Beware Believers,4/1/2022,2:08,27,94,0,0,35,0,10,-6,F Minor,4,4/14/2022,1uYEn1XGQzkLQJOKAezk2R,Bad Vibrations Records,4A,https://p.scdn.co/mp3-preview/3b7363ac5956f19116db882a77f221a5caf7e500?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851599e20b657a996d2167dde9d
72,Habla Mierda de Mi,Mala Suerte,0,160,,,Mala Suerte,2020-00-00,2:19,24,96,0,68,48,0,10,-6,A Minor,4,4/15/2022,7HKK6MoMIjZ73JC4Rsa3PC,Freakout Records,8A,https://p.scdn.co/mp3-preview/226c44e020131906c945b8f5b2caf268af3df165?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851aef96a6bb8746b872ed3b4c1
73,$freemunny,Rell Be Free,3,85,,,Sow What? (Phase 3),4/11/2022,2:58,68,49,61,0,55,40,0,-9,C Minor,4,4/18/2022,72vd3fidXp2DdXqJ03Seag,988229 Records DK2,5A,https://p.scdn.co/mp3-preview/cc9b87cc3136f854b4b32d59ec994a3b6654ddc6?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519bdfc767610a84e76fa8c755
74,MITTOS,Sarah MK,1,156,,,MITTOS,4/6/2022,4:31,75,38,70,28,28,0,10,-10,E Minor,4,4/19/2022,5wzNjtXouHAKmTsh2VGn8s,Sarah MK music,9A,https://p.scdn.co/mp3-preview/b30ccdbf0cd976e06aae7b4773a9a729ec2703f8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048512117d880ee95455197c11b91
75,Why We Speak [Feat. Q-Tip & Esperanza Spalding],"Robert Glasper,Q-Tip,Esperanza Spalding",40,92,"contemporary jazz, indie soul, jazz, modern jazz piano, neo r&b, neo soul, east coast hip hop, queens hip hop, contemporary vocal jazz, electric bass, jazz pop, vocal jazz","Jazz, Hip Hop, R&B, Pop",Black Radio III,2/25/2022,6:19,72,66,25,0,58,0,10,-6,C♯/D♭ Major,4,4/20/2022,7tQESAjUFNA4vi6xVOTjoQ,Loma Vista Recordings,3B,,https://i.scdn.co/image/ab67616d00004851c987f3065db2496cb4405c90
76,Case Départ,Missy D,19,94,bc underground hip hop,Hip Hop,Case Départ,3/25/2022,3:05,80,61,14,0,71,30,30,-9,A#/B♭ Minor,4,4/21/2022,0uRioJVtRa6VWh9CoPP2Sr,Birthday Cake,3A,https://p.scdn.co/mp3-preview/317fa67ce79aa47cc452cf2eecc46234f57e8947?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485115ab740ba065e4a1305ca9da
77,K I'm Mortal,Kimmortal,11,140,bc underground hip hop,Hip Hop,K I'm Mortal,3/30/2022,3:40,80,62,18,0,27,10,0,-8,C♯/D♭ Major,4,4/22/2022,4YOfMkWDidWbIFyDy7l39o,Independent,3B,https://p.scdn.co/mp3-preview/8723ebb143118af51bb957d431a49271e9ae4c8f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d1228639e9a255ca738e9538
78,Marianne,Verdens Sidste Idé,2,110,aarhus indie,Jazz,Strå,2/18/2022,4:32,59,62,6,1,49,0,10,-8,E Minor,4,4/25/2022,0NMUrgC7vDyUAHfG9yebkk,Græsløs Records,9A,https://p.scdn.co/mp3-preview/8b4ec8b0378f2344f8004d03e462cd5471d564b7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c549a3527f7d5a9451d44fc9
79,Eghass Malan,Les Filles de Illighadad,32,136,"musique nigerienne, tuareg guitar, western saharan folk","World/Traditional, Folk/Acoustic",Eghass Malan,10/28/2017,4:49,51,82,3,57,23,0,10,-8,A#/B♭ Minor,4,4/26/2022,79ewF7kpGeCwdZBuj8I8KN,Sahel Sounds,3A,https://p.scdn.co/mp3-preview/22c61ad30b9b406bef361e4823ec7c4cbf2154aa?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ca375c3ed27d87173820bbba
80,Nevada,"Lydmor,Eivør",10,120,"danish electropop, faroese indie, faroese pop, melancholia, rune folk, viking folk","Pop, Folk/Acoustic",Nevada,2/12/2021,3:51,63,56,58,1,20,0,30,-9,A#/B♭ Minor,4,4/27/2022,4gmyYwfGpDB3grV23dJS5t,hfn music,3A,https://p.scdn.co/mp3-preview/a8946d71a2dc632cf258fdec5937330431fc1d60?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516595872c6c00dab9bb337e81
81,Mata Sede,"La Dame Blanche,Amanda Magalhães",38,90,"commons, cuban alternative, ","New age, Latin",Mata Sede,6/18/2021,3:15,89,64,15,0,75,10,20,-6,A Minor,4,4/28/2022,00cXGXJcYmzfHut7Vvvuoa,Nacional Records,8A,https://p.scdn.co/mp3-preview/29480316153d88613de2b56b66dbbb28e44478d7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514058227df3faf4aa82accb9b
82,Det er lige meget,Rigmor,17,144,danish indie pop,Pop,Det er lige meget,9/3/2021,2:55,50,66,2,3,46,0,20,-8,C Major,4,4/29/2022,7BQ0aQucHrkVa4nwTvAUFK,Mermaid Records,8B,https://p.scdn.co/mp3-preview/6e1e853a283cf66c10925b51b9800c8fc5f1b49a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485149ebfe14e240141d726e211d
83,Pressure Cooker,"Dazy,Militarie Gun",5,103,"countrygaze, 5th wave emo, california hardcore, modern melodic hardcore","Metal, Folk/Acoustic",Pressure Cooker,3/14/2022,2:50,50,81,0,0,63,0,30,-6,C♯/D♭ Major,4,5/3/2022,07w72qT4WkRcJ3uTvBRoD2,Lame-O Records,3B,,https://i.scdn.co/image/ab67616d00004851e7861752438057d9fe7f4a46
84,Synergy,Death of The High Street,5,150,,,Synergy,3/18/2022,3:51,68,85,1,0,47,20,20,-8,E Minor,4,5/3/2022,70ArYqWe8wiMPxskIh3Fud,Independent,9A,https://p.scdn.co/mp3-preview/10bfc585dbeafdf231cafcc6c95836b34d888c47?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851df22bbaa8c5dba9a66dc0250
85,The Mainline Song / The Lockdown Song,Spiritualized,23,124,"alternative rock, britpop, chamber pop, noise pop, shoegaze, spacegrunge","Rock, Pop",Everything Was Beautiful,4/22/2022,5:55,41,87,15,60,24,0,10,-6,F Major,4,5/4/2022,2CYtnt7euMvZxJTE6fAlvk,Bella Union,7B,https://p.scdn.co/mp3-preview/4d7f15375bde43f342979c46d1d59bb47af8ef41?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485194fac2b49df6adce1521db9d
86,Let Me Let It Go,Night Shop,13,143,modern folk rock,Rock,Forever Night,2/11/2022,4:07,43,75,0,0,65,0,10,-7,E Major,4,5/5/2022,7tO1atnttzbKPiPjd0VAQ2,Dangerbird Records,12B,https://p.scdn.co/mp3-preview/f7df63ef90f01fa0d104e492bb7ac3a225151e00?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ada6778b30e0040ca20c3060
87,It's a Shame,Moon Palace,2,76,,,Love Lost,5/6/2022,4:07,64,45,8,0,61,0,10,-7,F Major,4,5/6/2022,0nEDyi49qQbY7UVHpXRzUr,Moon Palace,7B,https://p.scdn.co/mp3-preview/306ea00dbd7fb91eb0a45a859cfbc706636e079b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851dca42c2e476ffb1a92772528
88,happiness,Gracie Gray,33,120,,,anna,2/4/2022,3:59,55,26,49,44,8,0,0,-14,B Minor,4,5/9/2022,1TJEhq1JlL2b4zbkhNMlWX,Hand In Hive,10A,https://p.scdn.co/mp3-preview/01db7436cd72022905df1888e0944df2520a0dc9?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516a9f7cee434a97cbc9ecfe91
89,Running with the Hurricane,Camp Cope,33,147,"aussie emo, australian indie, bubblegrunge, diy emo, melbourne indie","Rock, Electronic",Running with the Hurricane,3/25/2022,4:15,35,76,37,0,35,0,10,-4,F#/G♭ Major,4,5/10/2022,5DDwu8IxQk6jrRMhI1RwSS,Run For Cover Records,2B,https://p.scdn.co/mp3-preview/850314d9b961626167233ac61b1448838a18632e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851653674fae12e035913be8d82
90,To Dream,Say Sue Me,0,110,"indie surf, korean dream pop, korean indie rock, korean shoegaze","Rock, Pop",The Last Thing Left,4/20/2022,4:32,46,87,4,77,43,0,30,-7,F#/G♭ Major,4,5/11/2022,4kXGYSZ3RW9LVeJJUlYezH,Damnably,2B,,https://i.scdn.co/image/ab67616d00004851467ec35f8391194e6a289a99
91,Roman Holiday,Fontaines D.C.,25,121,"crank wave, irish indie rock, irish post-punk",Rock,Skinty Fia,4/22/2022,4:28,49,67,0,0,37,0,0,-7,C Major,4,5/12/2022,4IqBIufFMOV1sSYhzIPDoj,PTKF,8B,,https://i.scdn.co/image/ab67616d000048515c744e5b04bf0d1ebf42a815
92,Jerusalem.,Ben Zaidi,1,157,folk-pop,Pop,Only Forever. / Jerusalem.,4/15/2022,5:49,47,16,94,0,24,0,10,-18,F#/G♭ Major,4,5/13/2022,4ADR3DgJhppMargOxVTUsD,Nettwerk Music Group,2B,https://p.scdn.co/mp3-preview/c3864dea7aa42e6de80e9d8df55c0d2fe9aa2c78?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518cdb2ead9ccc064afd177466
93,Summer Nights,Hazel English,47,171,"chill dream pop, oakland indie","Pop, Rock",Summer Nights,4/21/2022,3:05,37,73,0,64,14,0,20,-7,E Major,4,5/16/2022,6qZc3f8YGbjCnnd8zKazz9,Hazel English,12B,https://p.scdn.co/mp3-preview/f88b5f05ba4b02ed517d9c699c6c36a34dce6eee?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518ee78771140a488016ee084f
94,Рідні мої (feat. Jerry Heil),"alyona alyona,Jerry Heil",48,130,"ukrainian hip hop, ukrainian pop, ukrainian rock","Hip Hop, Pop, Rock",Рідні мої (feat. Jerry Heil),4/22/2022,2:36,82,70,16,0,36,0,0,-5,A Minor,4,5/17/2022,1Yaq1dsl9Ioj7wyGP2KNRe,Columbia Local,8A,https://p.scdn.co/mp3-preview/4699ecc04fdbf465ac10147a5180471834df558d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851529e919ac8ddcd739ab71e6c
95,Moonlight,Nina Kohout,12,162,,,Moonlight,12/15/2021,4:14,45,39,80,25,22,0,10,-16,C♯/D♭ Major,3,5/18/2022,3Uu5Egh1nVC41ffkmIHf2W,Deadred Records,3B,https://p.scdn.co/mp3-preview/c50d48736cb4749680b11fec62486588f6f52ddd?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c320343dee03ad47d8ad2faa
96,Seven,James and the Cold Gun,10,150,,,False Start,4/29/2022,3:57,48,94,0,2,32,0,0,-5,D Major,4,5/19/2022,6wyTeEqmIsXRtR8E3m2oRP,Venn Records,10B,https://p.scdn.co/mp3-preview/963a0ebbf2be99d399f3e0bec836d4c23fcc40cd?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518f1cbd48027ce33ff615501c
97,Taped In Front Of A Live Studio Audience,Damien Jurado,0,130,"chamber pop, stomp and holler","Pop, Folk/Acoustic",Day Of The Robot,5/17/2022,2:00,83,63,81,5,92,0,10,-9,F#/G♭ Minor,4,5/21/2022,16F5fZgvu1Fr5FtUxaxZZ6,Maraqopa Records,11A,,https://i.scdn.co/image/ab67616d00004851a979d89b47d4d833c810096a
98,Alive Ain't Always Living,Quelle Chris,35,122,alternative hip hop,Hip Hop,Deathfame,5/13/2022,4:01,61,78,76,0,82,10,60,-4,C Major,4,5/23/2022,3Grsh3t0WA22tDgrjzVYAK,Mello Music Group,8B,https://p.scdn.co/mp3-preview/d3067a59f5a79a959547a8bd4fd9a7da04c6b630?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ce943e9cbb2434988cb9fd9a
99,Never Give Up,Chronixx,49,75,"dancehall, modern reggae",World/Traditional,Never Give Up,4/1/2022,4:19,78,58,64,0,95,10,10,-10,C Major,4,5/24/2022,4ANZGc4p6NJxQ81C7aqIGw,Forever Living Originals,8B,https://p.scdn.co/mp3-preview/3a3f673e8e30bd3f7661533ae6abd3ccd213d90a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514a91ee2ec2f2b0baf1e7ee2b
100,Dance Daughter,Mumu Fresh,5,132,high vibe,New age,Dance Daughter,4/22/2022,4:57,64,75,22,0,52,0,10,-8,G#/A♭ Major,4,5/25/2022,0mWfKRswBRvOUnYcvwXFAG,Mumu Fresh,4B,https://p.scdn.co/mp3-preview/c326f7471c8e4893f0b3820ef99890b6282199bb?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516fda4511aa18af8053c1e0e2
101,Cosmovisions,Jelly Cleaver,8,128,,,Cosmovisions,4/21/2022,6:07,51,54,26,1,39,0,0,-8,A Minor,4,5/26/2022,2Tm8KoUgoDNRnUl7OsjzBG,Jelly's Jams,8A,https://p.scdn.co/mp3-preview/68f70cba4222ba1a5efb28f8475017756ffbe957?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851aaed7fce9ddb5a7dd09a1cb5
102,Undone,MALIA,0,122,"alternative r&b, uk contemporary r&b",R&B,What's After 'I Love You?',3/4/2022,2:49,82,49,65,0,50,10,10,-8,A Minor,4,5/27/2022,4ckUxZ7u9dESSEsjXs9IEi,Black Sea Music,8A,,https://i.scdn.co/image/ab67616d00004851b547ef919885a99de04ee5e8
103,Circumference,Working Men's Club,14,120,"crank wave, english indie rock, uk post-punk revival",Rock,Circumference,4/27/2022,3:48,47,79,0,31,17,0,30,-6,C Major,4,5/30/2022,2Xi64OY33XLXTDhUGYg5Uc,Heavenly Recordings,8B,https://p.scdn.co/mp3-preview/ad1b6423406d2b9ee2757571c78e02556d18865b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518926f64040f83132bc2c3347
104,Skyscraper,Automatic,19,103,synth punk,Rock,Skyscraper,5/16/2022,3:57,56,60,0,0,86,0,50,-7,A Major,4,5/31/2022,4pNXwoIRG02e7Mz7tqSIKm,Stones Throw Records,11B,https://p.scdn.co/mp3-preview/3776c73eba53ca340effa11059f61d2afbb547f9?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485185882275117f3aae83762bbd
105,I Can’t Stand,The Hunt,2,115,,,Todo Muere SBXV,5/27/2022,3:47,59,83,0,4,55,0,10,-6,C Major,4,6/1/2022,4gejww1OJD0lj8gZecVhi3,Sacred Bones Records,8B,https://p.scdn.co/mp3-preview/a2ad29749ed2e2bbe6947c4157c9211e84a91953?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485128c1c5ffaf00deda67996167
106,Anyone,Kraus,17,129,"american shoegaze, nu gaze",Rock,Eye Escapes,3/10/2022,2:23,36,91,0,95,7,10,20,-6,D Major,4,6/2/2022,2UsKo7PiuAoqgvUdIeJxvZ,Mutual Skies,10B,https://p.scdn.co/mp3-preview/8022bc862e97a41b95923a17821ea993b52e58de?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e092cd07be61dbba4efd34a3
107,Lydia Wears A Cross,Julia Jacklin,18,106,"chamber pop, countrygaze, indie pop, sydney indie","Pop, Folk/Acoustic, Rock",Lydia Wears A Cross,5/10/2022,4:01,58,44,63,0,74,0,10,-9,C♯/D♭ Major,4,6/6/2022,0dr4FVWfRzkpZA5GHqU1D3,Transgressive,3B,https://p.scdn.co/mp3-preview/30210b1f9ec310c1e44e47034fb614f47c60f3da?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851376719e41a970047d63f3190
108,The Rip,Porridge Radio,0,120,"brighton indie, crank wave, english indie rock, uk post-punk revival",Rock,The Rip,4/7/2022,2:56,41,65,49,49,26,0,0,-5,A Minor,4,6/7/2022,7nOxBhNVyZhUjUGEQ0AjkR,Secretly Canadian,8A,,https://i.scdn.co/image/ab67616d000048512affda44120d4bc76556bad3
109,Miles And Miles,The Heavy Heavy,17,148,,,Life And Life Only,6/1/2022,4:03,58,95,11,0,97,0,30,-6,B Major,4,6/8/2022,56YZBgLIp3MtErRWvQwslN,ATO (UK),1B,,https://i.scdn.co/image/ab67616d00004851e13f267a9419ce15d94c7dbe
110,The Fall,Zola Jesus,10,87,"art pop, dark pop, grave wave, metropopolis, neo-synthpop, noise pop, spectra","Pop, Electronic",The Fall,5/18/2022,4:03,22,69,4,15,24,0,0,-7,C♯/D♭ Major,4,6/9/2022,3C2GQ9qJCbxGRU2Tz5Q51h,Sacred Bones Records,3B,https://p.scdn.co/mp3-preview/2da74da8ab573965e83010472047720ed53c43cf?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510ecb97accdbe168996adb73d
111,Burn Burn,Hollis,5,95,,,Burn Burn,2/25/2022,3:17,76,66,12,0,33,0,10,-9,G Minor,4,6/10/2022,29I2YwaP9USlc4Lvq4NMSV,Antifragile Music,6A,https://p.scdn.co/mp3-preview/796a18750760c2877daa8d4115550361ced885cc?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851edd9f1ec49c968ea68a3be44
112,I’m Good at Not Crying,Alabaster DePlume,23,110,"pastoral, uk contemporary jazz","Folk/Acoustic, Jazz",GOLD,4/1/2022,3:24,31,50,72,92,34,0,0,-12,F#/G♭ Minor,4,6/13/2022,4LEC4QnCzug4SYDCqkYKC6,International Anthem,11A,https://p.scdn.co/mp3-preview/2447b06522feeeaffdd2bf694a91d5a622e418bf?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485166c0d738de349ac94c546e0b
113,Lane,"Sampa the Great,Denzel Curry,Powers Pleasant",30,125,"alternative r&b, australian hip hop, conscious hip hop, escape room, zambian hip hop, dark trap, drill, hip hop, miami hip hop, pop rap, rap, trap, underground hip hop","R&B, Hip Hop, Pop",Lane,4/26/2022,2:42,60,55,68,0,14,10,10,-6,F Major,4,6/14/2022,17DG8UuM9rZpVnz44aJYpG,Loma Vista Recordings,7B,,https://i.scdn.co/image/ab67616d0000485162d230eb1631b8273acb33d9
114,MOTHERS SISTERS GIRLFRIENDS,Poppy Ajudha,11,87,"alternative r&b, indie soul, uk contemporary r&b",R&B,THE POWER IN US,4/22/2022,3:44,70,82,38,0,48,10,0,-6,E Minor,4,6/15/2022,1ky8mlXv9lG3FEfAxZ5P1n,Poppy Ajudha,9A,,https://i.scdn.co/image/ab67616d000048519a22c0321b2f0b247b12c800
115,The Loop,Toro y Moi,48,173,"chillwave, hypnagogic pop, indie soul, indietronica","Rock, Pop, R&B",MAHAL,4/29/2022,4:01,48,60,28,3,83,0,10,-8,C Minor,4,6/16/2022,4E8SsodyGGLgv7HPeSisw5,Dead Oceans,5A,https://p.scdn.co/mp3-preview/78f58eda61b3d7fc09abeb1c8b7e7a628b8bc730?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519b918045ef068dc8ed4a687b
116,Or Am I Wrong?,Erik Blood,0,120,"american shoegaze, seattle indie",Rock,Music from the Film Center of Gravity (Original Motion Picture Soundtrack),10/18/2011,3:49,47,66,0,84,58,0,10,-7,E Minor,4,6/17/2022,2RBbOES2HIhkSy27sDA2FJ,Alone in Seattle,9A,https://p.scdn.co/mp3-preview/8f31c4c9f5a816611fd3ae0f0110e40f67193035?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514e1e5ac2e9ea1a2cd0afa5eb
117,Perfect Wife,Tasha,29,147,experimental r&b,R&B,Tell Me What You Miss The Most,11/5/2021,3:38,57,76,9,0,64,0,0,-7,F Major,4,6/20/2022,2fYXieYGhGKFYUH5wbBnVp,Father/Daughter Records,7B,https://p.scdn.co/mp3-preview/579cf5eee1f0022f83f8c3c6c38ea462def5b283?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515bcef04cdfcad461a9e83d59
118,Dream Girl,Dreamer Isioma,0,91,"alternative r&b, modern indie pop","R&B, Pop",Goodnight Dreamer,2/23/2022,1:30,58,57,4,2,29,0,20,-9,F Minor,4,6/21/2022,2Xlwxd7hFd5jCTUmrFHzus,Dreamer Isioma LLC,4A,,https://i.scdn.co/image/ab67616d000048510c73b7c41d69f562d8b11702
119,Hard Times,Ethel Cain,0,107,"countrygaze, indie pop, modern dream pop","Folk/Acoustic, Pop",Preacher’s Daughter,5/12/2022,5:03,47,36,37,1,15,0,30,-11,A#/B♭ Major,3,6/22/2022,5Aq4CusaoqGNQlvNUUnA7t,Daughters of Cain Records,6B,,https://i.scdn.co/image/ab67616d000048512ec61579b320d2f6cb79f39d
120,Chainsaw Girl,Chainsaw Girl,17,181,,,Chainsaw Girl,10/22/2021,4:18,18,90,0,87,50,0,20,-7,B Major,4,6/23/2022,4CqeN7Zin7oWq8arKyFwOh,Chainsaw Girl,1B,https://p.scdn.co/mp3-preview/3cd80fc8d69e4d29228ef946c8e3ecef01613b25?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bb329f34560a41b484972150
121,CROCODILE,Beautiful Freaks,7,115,,,CROCODILE,6/6/2022,3:29,47,78,1,18,53,0,30,-7,D Major,4,6/25/2022,2eFgcAdC9MEvPOECkpo1vu,Scream Queen Records,10B,https://p.scdn.co/mp3-preview/c5712b549a900c1752d77193693859a1c58deff2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bfb6f0aa131da62f36ef4dec
122,Holiday,Confidence Man,32,115,australian electropop,Pop,Holiday,11/12/2021,4:48,65,73,2,0,11,0,10,-8,G Major,4,6/27/2022,4o1WG3STafnSLLAMC8yO6w,I OH YOU,9B,https://p.scdn.co/mp3-preview/ffd4631ef01404a1ed2f4e954caea3bd92d28854?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c207287255469b57d325523f
123,Blessed Be,Camilla Munck,0,109,,,Aeon,10/8/2021,3:56,55,21,83,4,16,0,0,-17,A Minor,4,6/28/2022,65amjQq8QsiV3mdaYLraa6,Moondrop Records,8A,,https://i.scdn.co/image/ab67616d00004851f6dd2f05b9ca60646c530efd
124,Beach Days (alive Again),Oceanator,1,142,"5th wave emo, bubblegrunge",Rock,Nothing's Ever Fine,4/8/2022,4:05,53,77,0,0,64,0,0,-5,F#/G♭ Major,4,6/29/2022,0zot6clM2HSsKai6DanD6A,Big Scary Monsters,2B,https://p.scdn.co/mp3-preview/e45f5336e40ab5154041bdbff17b994141ccca51?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851547c73f4a49767450ba550d1
125,Play It Cool,Penelope Isles,10,109,"brighton indie, isle of man indie","Rock, World/Traditional",Which Way to Happy,11/5/2021,4:34,50,87,1,0,68,0,0,-4,A Minor,4,6/30/2022,1hebmf21PTi9fOseJLAhuh,Bella Union,8A,https://p.scdn.co/mp3-preview/2f1391517984e5b5d2da9d961441c7d31f5238c2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851538804c9d04cc1440fc9f0ea
126,Perfect Smile,Supercrush,9,146,indie punk,Rock,Perfect Smile,5/23/2022,3:50,47,77,0,0,47,0,30,-6,E Major,4,7/1/2022,7zQatrkEH529vOQplL99Pi,3240457 Records DK2,12B,https://p.scdn.co/mp3-preview/a82fddba3dfd7b97f3ccbaefc99f4ad66af476c3?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e957fdd86196673b9ebc84ac
